time_lsl,BreathingValue
167998.53430646754,128.0
167998.55406010413,160.0
167998.5738137407,191.0
167998.59356737725,218.0
167998.6133210138,242.0
167998.6330746504,265.0
167998.65282828695,291.0
167998.6725819235,317.0
167998.69233556007,345.0
167998.71208919666,372.0
167998.73184283322,397.0
167998.75159646978,422.0
167998.77135010634,445.0
167998.7911037429,469.0
167998.8108573795,492.0
167998.83061101605,516.0
167998.8503646526,537.0
167998.87011828917,559.0
167998.88987192576,578.0
167998.90962556232,597.0
167998.92937919887,615.0
167998.94913283543,631.0
167998.96888647202,648.0
167998.98864010858,663.0
167999.00839374514,677.0
167999.0281473817,688.0
167999.04790101826,697.0
167999.06765465485,702.0
167999.0874082914,708.0
167999.10716192797,713.0
167999.12691556453,722.0
167999.14666920112,735.0
167999.16642283768,751.0
167999.18617647424,771.0
167999.2059301108,788.0
167999.22568374738,800.0
167999.24543738394,808.0
167999.2651910205,811.0
167999.28494465706,815.0
167999.30469829365,820.0
167999.3244519302,825.0
167999.34420556677,830.0
167999.36395920333,832.0
167999.3837128399,830.0
167999.40346647648,829.0
167999.42322011304,826.0
167999.4429737496,826.0
167999.46272738616,827.0
167999.48248102274,827.0
167999.5022346593,825.0
167999.52198829586,821.0
167999.54174193242,817.0
167999.561495569,812.0
167999.58124920557,811.0
167999.60100284213,811.0
167999.6207564787,812.0
167999.64051011525,813.0
167999.66026375184,814.0
167999.6800173884,813.0
167999.69977102496,812.0
167999.71952466152,809.0
167999.7392782981,807.0
167999.75903193466,804.0
167999.77878557122,801.0
167999.79853920778,796.0
167999.81829284437,790.0
167999.83804648093,782.0
167999.8578001175,774.0
167999.87755375405,768.0
167999.8973073906,766.0
167999.9170610272,771.0
167999.93681466376,781.0
167999.95656830032,794.0
167999.97632193688,804.0
167999.99607557346,808.0
168000.01582921002,807.0
168000.03558284658,803.0
168000.05533648314,800.0
168000.07509011973,800.0
168000.0948437563,801.0
168000.11459739285,803.0
168000.1343510294,801.0
168000.154104666,796.0
168000.17385830256,788.0
168000.19361193912,782.0
168000.21336557568,779.0
168000.23311921224,777.0
168000.25287284883,777.0
168000.27262648538,772.0
168000.29238012194,768.0
168000.3121337585,760.0
168000.3318873951,756.0
168000.35164103165,752.0
168000.3713946682,751.0
168000.39114830477,752.0
168000.41090194136,753.0
168000.43065557792,754.0
168000.45040921448,754.0
168000.47016285104,753.0
168000.4899164876,750.0
168000.5096701242,747.0
168000.52942376074,743.0
168000.5491773973,740.0
168000.56893103386,736.0
168000.58868467045,730.0
168000.608438307,723.0
168000.62819194357,715.0
168000.64794558013,708.0
168000.66769921672,705.0
168000.68745285328,707.0
168000.70720648984,716.0
168000.7269601264,726.0
168000.746713763,734.0
168000.76646739955,733.0
168000.7862210361,720.0
168000.80597467266,703.0
168000.82572830922,680.0
168000.8454819458,665.0
168000.86523558237,650.0
168000.88498921893,638.0
168000.9047428555,623.0
168000.92449649208,601.0
168000.94425012864,577.0
168000.9640037652,550.0
168000.98375740176,527.0
168001.00351103835,506.0
168001.0232646749,486.0
168001.04301831147,466.0
168001.06277194803,442.0
168001.08252558458,417.0
168001.10227922117,392.0
168001.12203285773,369.0
168001.1417864943,348.0
168001.16154013085,330.0
168001.18129376744,313.0
168001.201047404,297.0
168001.22080104056,280.0
168001.24055467712,262.0
168001.2603083137,242.0
168001.28006195027,222.0
168001.29981558683,200.0
168001.3195692234,182.0
168001.33932285997,163.0
168001.35907649653,144.0
168001.3788301331,124.0
168001.39858376965,101.0
168001.4183374062,79.0
168001.4380910428,58.0
168001.45784467936,44.0
168001.47759831592,34.0
168001.49735195248,28.0
168001.51710558907,19.0
168001.53685922563,12.0
168001.5566128622,4.0
168001.57636649875,0.0
168001.59612013533,0.0
168001.6158737719,0.0
168001.63562740845,0.0
168001.655381045,0.0
168001.67513468157,0.0
168001.69488831816,0.0
168001.71464195472,0.0
168001.73439559128,0.0
168001.75414922784,0.0
168001.77390286443,0.0
168001.793656501,0.0
168001.81341013755,0.0
168001.8331637741,0.0
168001.8529174107,0.0
168001.87267104725,0.0
168001.8924246838,0.0
168001.91217832037,0.0
168001.93193195693,0.0
168001.95168559352,0.0
168001.97143923008,0.0
168001.99119286664,0.0
168002.0109465032,0.0
168002.0307001398,0.0
168002.05045377635,0.0
168002.0702074129,0.0
168002.08996104947,0.0
168002.10971468606,0.0
168002.12946832262,0.0
168002.14922195917,0.0
168002.16897559573,12.0
168002.18872923232,28.0
168002.20848286888,57.0
168002.22823650544,94.0
168002.247990142,132.0
168002.26774377856,171.0
168002.28749741515,206.0
168002.3072510517,236.0
168002.32700468827,260.0
168002.34675832483,284.0
168002.36651196142,306.0
168002.38626559798,333.0
168002.40601923454,362.0
168002.4257728711,392.0
168002.44552650768,421.0
168002.46528014424,445.0
168002.4850337808,467.0
168002.50478741736,487.0
168002.52454105392,508.0
168002.5442946905,530.0
168002.56404832707,551.0
168002.58380196363,572.0
168002.6035556002,589.0
168002.62330923678,607.0
168002.64306287334,622.0
168002.6628165099,637.0
168002.68257014645,653.0
168002.70232378304,668.0
168002.7220774196,683.0
168002.74183105616,697.0
168002.76158469272,710.0
168002.7813383293,722.0
168002.80109196587,733.0
168002.82084560243,743.0
168002.840599239,751.0
168002.86035287555,759.0
168002.88010651214,765.0
168002.8998601487,771.0
168002.91961378526,773.0
168002.93936742182,773.0
168002.9591210584,773.0
168002.97887469496,774.0
168002.99862833152,779.0
168003.01838196808,788.0
168003.03813560467,802.0
168003.05788924123,817.0
168003.0776428778,830.0
168003.09739651435,837.0
168003.1171501509,841.0
168003.1369037875,841.0
168003.15665742406,842.0
168003.17641106062,845.0
168003.19616469718,847.0
168003.21591833376,850.0
168003.23567197032,848.0
168003.25542560688,844.0
168003.27517924344,839.0
168003.29493288003,835.0
168003.3146865166,834.0
168003.33444015315,835.0
168003.3541937897,834.0
168003.3739474263,831.0
168003.39370106286,826.0
168003.41345469942,820.0
168003.43320833598,815.0
168003.45296197254,814.0
168003.47271560912,814.0
168003.49246924568,816.0
168003.51222288224,819.0
168003.5319765188,820.0
168003.5517301554,820.0
168003.57148379195,820.0
168003.5912374285,818.0
168003.61099106507,815.0
168003.63074470166,812.0
168003.65049833822,808.0
168003.67025197478,804.0
168003.69000561134,796.0
168003.7097592479,789.0
168003.72951288449,780.0
168003.74926652104,774.0
168003.7690201576,773.0
168003.78877379416,778.0
168003.80852743075,790.0
168003.8282810673,803.0
168003.84803470387,813.0
168003.86778834043,816.0
168003.88754197702,813.0
168003.90729561358,808.0
168003.92704925014,803.0
168003.9468028867,802.0
168003.96655652326,803.0
168003.98631015985,804.0
168004.0060637964,801.0
168004.02581743296,796.0
168004.04557106952,788.0
168004.0653247061,781.0
168004.08507834267,778.0
168004.10483197923,776.0
168004.1245856158,775.0
168004.14433925238,772.0
168004.16409288894,766.0
168004.1838465255,760.0
168004.20360016206,755.0
168004.22335379865,751.0
168004.2431074352,750.0
168004.26286107177,750.0
168004.28261470833,751.0
168004.30236834488,751.0
168004.32212198147,751.0
168004.34187561803,750.0
168004.3616292546,748.0
168004.38138289115,745.0
168004.40113652774,742.0
168004.4208901643,738.0
168004.44064380086,734.0
168004.46039743742,727.0
168004.480151074,720.0
168004.49990471057,711.0
168004.51965834713,705.0
168004.5394119837,702.0
168004.55916562025,705.0
168004.57891925683,715.0
168004.5986728934,728.0
168004.61842652995,738.0
168004.6381801665,739.0
168004.6579338031,732.0
168004.67768743966,716.0
168004.69744107622,701.0
168004.71719471278,685.0
168004.73694834937,671.0
168004.75670198593,657.0
168004.7764556225,640.0
168004.79620925905,614.0
168004.81596289563,580.0
168004.8357165322,534.0
168004.85547016875,484.0
168004.8752238053,433.0
168004.89497744187,392.0
168004.91473107846,360.0
168004.93448471502,337.0
168004.95423835158,317.0
168004.97399198814,295.0
168004.99374562473,270.0
168005.0134992613,242.0
168005.03325289785,214.0
168005.0530065344,187.0
168005.072760171,165.0
168005.09251380755,148.0
168005.1122674441,132.0
168005.13202108067,120.0
168005.15177471723,106.0
168005.17152835382,95.0
168005.19128199038,84.0
168005.21103562694,74.0
168005.2307892635,64.0
168005.2505429001,52.0
168005.27029653665,39.0
168005.2900501732,22.0
168005.30980380977,11.0
168005.32955744636,3.0
168005.34931108291,0.0
168005.36906471947,0.0
168005.38881835603,0.0
168005.40857199262,0.0
168005.42832562918,0.0
168005.44807926574,0.0
168005.4678329023,0.0
168005.48758653886,0.0
168005.50734017545,0.0
168005.527093812,0.0
168005.54684744857,0.0
168005.56660108513,0.0
168005.58635472172,0.0
168005.60610835828,0.0
168005.62586199483,0.0
168005.6456156314,0.0
168005.66536926798,0.0
168005.68512290454,0.0
168005.7048765411,0.0
168005.72463017766,0.0
168005.74438381422,0.0
168005.7641374508,0.0
168005.78389108737,0.0
168005.80364472393,0.0
168005.8233983605,0.0
168005.84315199708,0.0
168005.86290563364,0.0
168005.8826592702,0.0
168005.90241290675,0.0
168005.92216654334,0.0
168005.9419201799,0.0
168005.96167381646,0.0
168005.98142745302,10.0
168006.00118108958,21.0
168006.02093472617,40.0
168006.04068836273,62.0
168006.0604419993,85.0
168006.08019563585,114.0
168006.09994927244,146.0
168006.119702909,182.0
168006.13945654556,216.0
168006.15921018212,246.0
168006.1789638187,269.0
168006.19871745526,290.0
168006.21847109182,309.0
168006.23822472838,333.0
168006.25797836497,358.0
168006.27773200153,387.0
168006.2974856381,414.0
168006.31723927465,439.0
168006.3369929112,460.0
168006.3567465478,481.0
168006.37650018436,503.0
168006.39625382092,526.0
168006.41600745748,553.0
168006.43576109406,576.0
168006.45551473062,598.0
168006.47526836718,617.0
168006.49502200374,632.0
168006.51477564033,650.0
168006.5345292769,664.0
168006.55428291345,682.0
168006.57403655,699.0
168006.59379018657,715.0
168006.61354382316,731.0
168006.63329745972,742.0
168006.65305109628,752.0
168006.67280473284,758.0
168006.69255836942,761.0
168006.71231200598,762.0
168006.73206564254,764.0
168006.7518192791,763.0
168006.7715729157,763.0
168006.79132655225,760.0
168006.8110801888,758.0
168006.83083382537,759.0
168006.85058746196,763.0
168006.87034109852,773.0
168006.89009473508,786.0
168006.90984837164,802.0
168006.9296020082,817.0
168006.94935564479,830.0
168006.96910928134,834.0
168006.9888629179,838.0
168007.00861655446,837.0
168007.02837019105,839.0
168007.0481238276,841.0
168007.06787746417,843.0
168007.08763110073,845.0
168007.10738473732,844.0
168007.12713837388,842.0
168007.14689201044,838.0
168007.166645647,836.0
168007.18639928356,835.0
168007.20615292015,837.0
168007.2259065567,838.0
168007.24566019326,838.0
168007.26541382982,835.0
168007.2851674664,832.0
168007.30492110297,827.0
168007.32467473953,823.0
168007.3444283761,823.0
168007.36418201268,825.0
168007.38393564924,829.0
168007.4036892858,832.0
168007.42344292236,834.0
168007.44319655895,833.0
168007.4629501955,830.0
168007.48270383207,825.0
168007.50245746862,822.0
168007.52221110518,819.0
168007.54196474177,816.0
168007.56171837833,810.0
168007.5814720149,803.0
168007.60122565145,794.0
168007.62097928804,788.0
168007.6407329246,787.0
168007.66048656116,793.0
168007.68024019772,805.0
168007.6999938343,819.0
168007.71974747087,827.0
168007.73950110743,829.0
168007.75925474399,819.0
168007.77900838054,806.0
168007.79876201713,791.0
168007.8185156537,780.0
168007.83826929025,774.0
168007.8580229268,773.0
168007.8777765634,769.0
168007.89753019996,766.0
168007.91728383652,760.0
168007.93703747308,754.0
168007.95679110967,750.0
168007.97654474623,747.0
168007.9962983828,744.0
168008.01605201935,741.0
168008.0358056559,736.0
168008.0555592925,732.0
168008.07531292905,726.0
168008.0950665656,724.0
168008.11482020217,723.0
168008.13457383876,725.0
168008.15432747532,727.0
168008.17408111188,728.0
168008.19383474844,726.0
168008.21358838503,721.0
168008.2333420216,713.0
168008.25309565815,702.0
168008.2728492947,690.0
168008.2926029313,676.0
168008.31235656785,660.0
168008.3321102044,642.0
168008.35186384097,621.0
168008.37161747753,598.0
168008.39137111412,576.0
168008.41112475068,555.0
168008.43087838724,538.0
168008.4506320238,525.0
168008.4703856604,514.0
168008.49013929695,500.0
168008.5098929335,481.0
168008.52964657007,456.0
168008.54940020666,427.0
168008.56915384321,401.0
168008.58890747977,376.0
168008.60866111633,355.0
168008.6284147529,334.0
168008.64816838948,314.0
168008.66792202604,293.0
168008.6876756626,274.0
168008.70742929916,256.0
168008.72718293575,241.0
168008.7469365723,226.0
168008.76669020887,208.0
168008.78644384543,189.0
168008.80619748202,169.0
168008.82595111858,149.0
168008.84570475513,131.0
168008.8654583917,112.0
168008.88521202828,96.0
168008.90496566484,78.0
168008.9247193014,62.0
168008.94447293796,45.0
168008.96422657452,27.0
168008.9839802111,14.0
168009.00373384767,4.0
168009.02348748423,0.0
168009.0432411208,0.0
168009.06299475738,0.0
168009.08274839394,0.0
168009.1025020305,0.0
168009.12225566705,0.0
168009.14200930364,0.0
168009.1617629402,0.0
168009.18151657676,0.0
168009.20127021332,0.0
168009.22102384988,0.0
168009.24077748647,0.0
168009.26053112303,0.0
168009.2802847596,0.0
168009.30003839615,0.0
168009.31979203274,0.0
168009.3395456693,0.0
168009.35929930586,0.0
168009.37905294242,0.0
168009.398806579,0.0
168009.41856021556,0.0
168009.43831385212,0.0
168009.45806748868,0.0
168009.47782112527,0.0
168009.49757476183,0.0
168009.5173283984,0.0
168009.53708203495,0.0
168009.5568356715,0.0
168009.5765893081,0.0
168009.59634294466,0.0
168009.61609658122,0.0
168009.63585021778,0.0
168009.65560385436,0.0
168009.67535749092,12.0
168009.69511112748,26.0
168009.71486476404,51.0
168009.73461840063,76.0
168009.7543720372,99.0
168009.77412567375,120.0
168009.7938793103,140.0
168009.81363294687,159.0
168009.83338658346,176.0
168009.85314022002,193.0
168009.87289385658,209.0
168009.89264749314,227.0
168009.91240112972,250.0
168009.93215476628,280.0
168009.95190840284,315.0
168009.9716620394,354.0
168009.991415676,394.0
168010.01116931255,431.0
168010.0309229491,463.0
168010.05067658567,493.0
168010.07043022223,521.0
168010.09018385882,548.0
168010.10993749538,574.0
168010.12969113194,598.0
168010.1494447685,621.0
168010.16919840508,642.0
168010.18895204164,664.0
168010.2087056782,686.0
168010.22845931476,708.0
168010.24821295135,731.0
168010.2679665879,752.0
168010.28772022447,769.0
168010.30747386103,783.0
168010.32722749762,796.0
168010.34698113418,805.0
168010.36673477074,815.0
168010.3864884073,821.0
168010.40624204386,827.0
168010.42599568045,832.0
168010.445749317,836.0
168010.46550295356,840.0
168010.48525659012,844.0
168010.5050102267,848.0
168010.52476386327,850.0
168010.54451749983,852.0
168010.5642711364,850.0
168010.58402477298,847.0
168010.60377840954,840.0
168010.6235320461,833.0
168010.64328568266,826.0
168010.66303931922,821.0
168010.6827929558,823.0
168010.70254659237,832.0
168010.72230022892,847.0
168010.74205386548,862.0
168010.76180750207,871.0
168010.78156113863,875.0
168010.8013147752,873.0
168010.82106841175,870.0
168010.84082204834,869.0
168010.8605756849,868.0
168010.88032932146,869.0
168010.90008295802,866.0
168010.9198365946,861.0
168010.93959023117,853.0
168010.95934386773,847.0
168010.97909750429,844.0
168010.99885114084,844.0
168011.01860477743,844.0
168011.038358414,842.0
168011.05811205055,836.0
168011.0778656871,829.0
168011.0976193237,822.0
168011.11737296026,818.0
168011.13712659682,817.0
168011.15688023338,819.0
168011.17663386997,820.0
168011.19638750653,822.0
168011.2161411431,822.0
168011.23589477965,819.0
168011.2556484162,815.0
168011.2754020528,808.0
168011.29515568935,800.0
168011.3149093259,793.0
168011.33466296247,781.0
168011.35441659906,772.0
168011.37417023562,761.0
168011.39392387218,755.0
168011.41367750874,753.0
168011.43343114533,758.0
168011.4531847819,771.0
168011.47293841845,784.0
168011.492692055,795.0
168011.5124456916,798.0
168011.53219932815,794.0
168011.5519529647,788.0
168011.57170660127,784.0
168011.59146023783,783.0
168011.61121387442,785.0
168011.63096751098,786.0
168011.65072114754,782.0
168011.6704747841,775.0
168011.6902284207,768.0
168011.70998205725,761.0
168011.7297356938,759.0
168011.74948933037,758.0
168011.76924296696,758.0
168011.7889966035,755.0
168011.80875024007,749.0
168011.82850387663,743.0
168011.8482575132,735.0
168011.86801114978,728.0
168011.88776478634,720.0
168011.9075184229,709.0
168011.92727205946,694.0
168011.94702569605,675.0
168011.9667793326,651.0
168011.98653296917,624.0
168012.00628660573,596.0
168012.02604024232,567.0
168012.04579387887,539.0
168012.06554751543,509.0
168012.085301152,478.0
168012.10505478858,445.0
168012.12480842514,414.0
168012.1445620617,384.0
168012.16431569826,362.0
168012.18406933482,347.0
168012.2038229714,335.0
168012.22357660797,322.0
168012.24333024453,303.0
168012.2630838811,276.0
168012.28283751768,246.0
168012.30259115424,217.0
168012.3223447908,195.0
168012.34209842735,176.0
168012.36185206394,159.0
168012.3816057005,141.0
168012.40135933706,120.0
168012.42111297362,97.0
168012.44086661018,75.0
168012.46062024677,55.0
168012.48037388333,38.0
168012.5001275199,20.0
168012.51988115645,10.0
168012.53963479304,1.0
168012.5593884296,0.0
168012.57914206616,0.0
168012.59889570271,0.0
168012.6186493393,0.0
168012.63840297586,0.0
168012.65815661242,0.0
168012.67791024898,0.0
168012.69766388554,0.0
168012.71741752213,0.0
168012.7371711587,0.0
168012.75692479525,0.0
168012.7766784318,0.0
168012.7964320684,0.0
168012.81618570496,0.0
168012.83593934152,0.0
168012.85569297808,0.0
168012.87544661466,0.0
168012.89520025122,0.0
168012.91495388778,0.0
168012.93470752434,0.0
168012.95446116093,0.0
168012.9742147975,0.0
168012.99396843405,0.0
168013.0137220706,0.0
168013.03347570717,0.0
168013.05322934376,0.0
168013.07298298032,0.0
168013.09273661688,0.0
168013.11249025344,0.0
168013.13224389002,0.0
168013.15199752658,0.0
168013.17175116314,0.0
168013.1915047997,0.0
168013.2112584363,13.0
168013.23101207285,30.0
168013.2507657094,59.0
168013.27051934597,91.0
168013.29027298253,123.0
168013.31002661912,154.0
168013.32978025568,187.0
168013.34953389224,217.0
168013.3692875288,248.0
168013.38904116538,275.0
168013.40879480194,300.0
168013.4285484385,324.0
168013.44830207506,347.0
168013.46805571165,371.0
168013.4878093482,397.0
168013.50756298477,421.0
168013.52731662133,445.0
168013.54707025792,466.0
168013.56682389448,485.0
168013.58657753104,504.0
168013.6063311676,527.0
168013.62608480416,552.0
168013.64583844075,584.0
168013.6655920773,614.0
168013.68534571386,644.0
168013.70509935042,668.0
168013.724852987,686.0
168013.74460662357,700.0
168013.76436026013,714.0
168013.7841138967,729.0
168013.80386753328,746.0
168013.82362116984,763.0
168013.8433748064,776.0
168013.86312844296,787.0
168013.88288207952,794.0
168013.9026357161,801.0
168013.92238935267,809.0
168013.94214298922,817.0
168013.96189662578,825.0
168013.98165026237,832.0
168014.00140389893,836.0
168014.0211575355,838.0
168014.04091117205,840.0
168014.06066480864,842.0
168014.0804184452,846.0
168014.10017208176,849.0
168014.11992571832,854.0
168014.1396793549,857.0
168014.15943299147,858.0
168014.17918662803,859.0
168014.19894026458,858.0
168014.21869390114,856.0
168014.23844753773,854.0
168014.2582011743,850.0
168014.27795481085,845.0
168014.2977084474,838.0
168014.317462084,832.0
168014.33721572056,825.0
168014.35696935712,826.0
168014.37672299368,832.0
168014.39647663027,843.0
168014.41623026683,856.0
168014.4359839034,865.0
168014.45573753995,868.0
168014.4754911765,867.0
168014.4952448131,864.0
168014.51499844965,863.0
168014.5347520862,864.0
168014.55450572277,866.0
168014.57425935936,867.0
168014.59401299592,864.0
168014.61376663248,858.0
168014.63352026904,850.0
168014.65327390563,845.0
168014.6730275422,842.0
168014.69278117875,842.0
168014.7125348153,840.0
168014.73228845187,836.0
168014.75204208845,830.0
168014.771795725,825.0
168014.79154936157,821.0
168014.81130299813,819.0
168014.83105663472,818.0
168014.85081027128,820.0
168014.87056390784,819.0
168014.8903175444,821.0
168014.910071181,817.0
168014.92982481755,817.0
168014.9495784541,811.0
168014.96933209067,808.0
168014.98908572725,803.0
168015.0088393638,797.0
168015.02859300037,789.0
168015.04834663693,780.0
168015.0681002735,773.0
168015.08785391008,768.0
168015.10760754664,771.0
168015.1273611832,781.0
168015.14711481976,795.0
168015.16686845635,807.0
168015.1866220929,815.0
168015.20637572947,813.0
168015.22612936603,808.0
168015.24588300262,803.0
168015.26563663917,800.0
168015.28539027573,803.0
168015.3051439123,806.0
168015.32489754885,806.0
168015.34465118544,803.0
168015.364404822,793.0
168015.38415845856,786.0
168015.40391209512,780.0
168015.4236657317,778.0
168015.44341936827,775.0
168015.46317300483,771.0
168015.4829266414,762.0
168015.50268027798,750.0
168015.52243391454,738.0
168015.5421875511,722.0
168015.56194118765,709.0
168015.58169482424,693.0
168015.6014484608,677.0
168015.62120209736,657.0
168015.64095573392,635.0
168015.66070937048,609.0
168015.68046300707,583.0
168015.70021664363,555.0
168015.7199702802,527.0
168015.73972391675,500.0
168015.75947755334,474.0
168015.7792311899,446.0
168015.79898482646,418.0
168015.81873846301,390.0
168015.8384920996,362.0
168015.85824573616,337.0
168015.87799937272,320.0
168015.89775300928,306.0
168015.91750664584,297.0
168015.93726028243,285.0
168015.957013919,267.0
168015.97676755555,243.0
168015.9965211921,216.0
168016.0162748287,193.0
168016.03602846526,175.0
168016.05578210182,160.0
168016.07553573838,148.0
168016.09528937496,132.0
168016.11504301152,113.0
168016.13479664808,93.0
168016.15455028464,72.0
168016.17430392123,55.0
168016.1940575578,40.0
168016.21381119435,26.0
168016.2335648309,14.0
168016.25331846747,6.0
168016.27307210406,0.0
168016.29282574062,0.0
168016.31257937718,0.0
168016.33233301374,0.0
168016.35208665032,0.0
168016.37184028688,0.0
168016.39159392344,0.0
168016.41134756,0.0
168016.4311011966,0.0
168016.45085483315,0.0
168016.4706084697,0.0
168016.49036210627,0.0
168016.51011574283,0.0
168016.52986937942,0.0
168016.54962301598,0.0
168016.56937665254,0.0
168016.5891302891,0.0
168016.60888392568,0.0
168016.62863756224,0.0
168016.6483911988,0.0
168016.66814483536,0.0
168016.68789847195,0.0
168016.7076521085,0.0
168016.72740574507,0.0
168016.74715938163,0.0
168016.7669130182,0.0
168016.78666665478,0.0
168016.80642029134,0.0
168016.8261739279,17.0
168016.84592756446,31.0
168016.86568120104,60.0
168016.8854348376,85.0
168016.90518847416,109.0
168016.92494211072,134.0
168016.9446957473,164.0
168016.96444938387,193.0
168016.98420302043,226.0
168017.003956657,256.0
168017.02371029358,287.0
168017.04346393014,315.0
168017.0632175667,344.0
168017.08297120326,372.0
168017.10272483982,399.0
168017.1224784764,426.0
168017.14223211296,450.0
168017.16198574952,474.0
168017.18173938608,497.0
168017.20149302267,519.0
168017.22124665923,540.0
168017.2410002958,561.0
168017.26075393235,579.0
168017.28050756894,598.0
168017.3002612055,614.0
168017.32001484206,626.0
168017.33976847862,636.0
168017.35952211518,644.0
168017.37927575177,652.0
168017.39902938833,664.0
168017.41878302488,682.0
168017.43853666144,703.0
168017.45829029803,727.0
168017.4780439346,749.0
168017.49779757115,765.0
168017.5175512077,778.0
168017.5373048443,785.0
168017.55705848086,792.0
168017.57681211742,799.0
168017.59656575398,807.0
168017.61631939057,814.0
168017.63607302713,819.0
168017.6558266637,820.0
168017.67558030025,820.0
168017.6953339368,820.0
168017.7150875734,821.0
168017.73484120995,825.0
168017.7545948465,826.0
168017.77434848307,826.0
168017.79410211966,824.0
168017.81385575622,821.0
168017.83360939278,820.0
168017.85336302934,819.0
168017.87311666593,822.0
168017.8928703025,823.0
168017.91262393905,825.0
168017.9323775756,826.0
168017.95213121217,827.0
168017.97188484875,826.0
168017.9916384853,825.0
168018.01139212187,824.0
168018.03114575843,822.0
168018.05089939502,820.0
168018.07065303158,815.0
168018.09040666814,809.0
168018.1101603047,801.0
168018.1299139413,792.0
168018.14966757785,785.0
168018.1694212144,784.0
168018.18917485097,790.0
168018.20892848755,803.0
168018.2286821241,817.0
168018.24843576067,827.0
168018.26818939723,832.0
168018.2879430338,830.0
168018.30769667038,826.0
168018.32745030694,823.0
168018.3472039435,823.0
168018.36695758006,824.0
168018.38671121665,825.0
168018.4064648532,822.0
168018.42621848977,815.0
168018.44597212633,807.0
168018.46572576292,801.0
168018.48547939947,795.0
168018.50523303603,794.0
168018.5249866726,792.0
168018.54474030915,787.0
168018.56449394574,783.0
168018.5842475823,776.0
168018.60400121886,772.0
168018.62375485542,769.0
168018.643508492,767.0
168018.66326212857,767.0
168018.68301576513,767.0
168018.7027694017,767.0
168018.72252303828,766.0
168018.74227667484,764.0
168018.7620303114,761.0
168018.78178394795,758.0
168018.8015375845,755.0
168018.8212912211,751.0
168018.84104485766,746.0
168018.86079849422,738.0
168018.88055213078,730.0
168018.90030576737,720.0
168018.92005940393,714.0
168018.9398130405,713.0
168018.95956667705,721.0
168018.97932031364,734.0
168018.9990739502,751.0
168019.01882758675,762.0
168019.0385812233,766.0
168019.0583348599,762.0
168019.07808849646,755.0
168019.09784213302,749.0
168019.11759576958,748.0
168019.13734940614,748.0
168019.15710304273,749.0
168019.1768566793,746.0
168019.19661031585,738.0
168019.2163639524,727.0
168019.236117589,715.0
168019.25587122556,703.0
168019.27562486212,693.0
168019.29537849867,680.0
168019.31513213526,664.0
168019.33488577182,645.0
168019.35463940838,623.0
168019.37439304494,603.0
168019.3941466815,581.0
168019.4139003181,560.0
168019.43365395465,538.0
168019.4534075912,516.0
168019.47316122777,493.0
168019.49291486436,470.0
168019.51266850092,446.0
168019.53242213748,421.0
168019.55217577404,397.0
168019.57192941062,372.0
168019.59168304718,349.0
168019.61143668374,327.0
168019.6311903203,304.0
168019.6509439569,280.0
168019.67069759345,257.0
168019.69045123,233.0
168019.71020486657,217.0
168019.72995850313,206.0
168019.74971213972,201.0
168019.76946577628,196.0
168019.78921941284,185.0
168019.8089730494,168.0
168019.82872668598,144.0
168019.84848032254,121.0
168019.8682339591,102.0
168019.88798759566,87.0
168019.90774123225,76.0
168019.9274948688,62.0
168019.94724850537,46.0
168019.96700214193,27.0
168019.9867557785,13.0
168020.00650941508,3.0
168020.02626305164,0.0
168020.0460166882,0.0
168020.06577032476,0.0
168020.08552396134,0.0
168020.1052775979,0.0
168020.12503123446,0.0
168020.14478487102,0.0
168020.1645385076,0.0
168020.18429214417,0.0
168020.20404578073,0.0
168020.2237994173,0.0
168020.24355305388,0.0
168020.26330669044,0.0
168020.283060327,0.0
168020.30281396356,0.0
168020.32256760012,0.0
168020.3423212367,0.0
168020.36207487326,0.0
168020.38182850982,0.0
168020.40158214638,0.0
168020.42133578297,0.0
168020.44108941953,0.0
168020.4608430561,0.0
168020.48059669265,0.0
168020.50035032924,0.0
168020.5201039658,0.0
168020.53985760236,0.0
168020.55961123892,0.0
168020.57936487548,0.0
168020.59911851207,0.0
168020.61887214863,0.0
168020.63862578518,0.0
168020.65837942174,6.0
168020.67813305833,21.0
168020.6978866949,40.0
168020.71764033145,69.0
168020.737393968,97.0
168020.7571476046,129.0
168020.77690124116,159.0
168020.79665487772,191.0
168020.81640851428,220.0
168020.83616215084,248.0
168020.85591578743,273.0
168020.875669424,300.0
168020.89542306054,324.0
168020.9151766971,351.0
168020.9349303337,378.0
168020.95468397025,406.0
168020.9744376068,435.0
168020.99419124337,464.0
168021.01394487996,492.0
168021.03369851652,521.0
168021.05345215308,547.0
168021.07320578964,573.0
168021.09295942623,595.0
168021.1127130628,616.0
168021.13246669935,631.0
168021.1522203359,645.0
168021.17197397246,655.0
168021.19172760905,667.0
168021.2114812456,683.0
168021.23123488217,704.0
168021.25098851873,729.0
168021.27074215532,753.0
168021.29049579188,773.0
168021.31024942844,787.0
168021.330003065,796.0
168021.3497567016,802.0
168021.36951033815,806.0
168021.3892639747,813.0
168021.40901761127,819.0
168021.42877124783,824.0
168021.4485248844,828.0
168021.46827852097,829.0
168021.48803215753,829.0
168021.5077857941,829.0
168021.52753943068,830.0
168021.54729306724,831.0
168021.5670467038,830.0
168021.58680034036,828.0
