LSL_Timestamp,BreathingValue
651108.0196871,468
651108.0376419,467
651108.0586169,467
651108.0795342,468
651108.0974781,466
651108.1184689,467
651108.136404,466
651108.1573287,467
651108.1782687,467
651108.1962168,468
651108.2171605,468
651108.2351103,468
651108.256057,468
651108.2770148,468
651108.2949542,468
651108.3159028,469
651108.3338554,468
651108.3548305,468
651108.3757533,468
651108.3936915,468
651108.414638,468
651108.4326115,469
651108.4535329,468
651108.4744717,469
651108.4924265,468
651108.5133654,468
651108.5313191,469
651108.5522608,469
651108.5732107,469
651108.5911601,470
651108.6121008,469
651108.6300643,469
651108.6510106,470
651108.6719624,469
651108.6898975,469
651108.710838,470
651108.7288154,470
651108.7497368,470
651108.7706958,471
651108.7886428,470
651108.80961,471
651108.8275347,470
651108.8484702,471
651108.8694156,471
651108.8873667,474
651108.9083211,477
651108.9262686,482
651108.947207,487
651108.9681566,489
651108.986106,495
651109.0070462,496
651109.0250241,500
651109.0459606,503
651109.0668956,507
651109.0848403,510
651109.1058063,512
651109.1237746,515
651109.1447011,517
651109.1656276,521
651109.1835833,522
651109.2045226,526
651109.222469,527
651109.2434365,529
651109.2643607,530
651109.2823127,530
651109.3032589,532
651109.3212369,533
651109.3421573,535
651109.3630944,536
651109.3810475,536
651109.4020267,536
651109.4199422,537
651109.4408903,537
651109.4618337,536
651109.4797873,535
651109.5007336,531
651109.5186795,527
651109.53963,524
651109.5605729,521
651109.5785183,521
651109.599465,524
651109.6174149,531
651109.6384025,540
651109.6593147,552
651109.6772632,559
651109.6982031,565
651109.7161571,568
651109.7371069,572
651109.7580442,575
651109.776022,580
651109.7969377,584
651109.8148985,590
651109.8358281,594
651109.8567843,598
651109.8747364,599
651109.8956986,599
651109.9136469,598
651109.9346004,598
651109.9555278,598
651109.9734692,599
651109.9944303,598
651110.0123741,597
651110.0333349,593
651110.0542581,590
651110.0722174,586
651110.093147,584
651110.1110942,583
651110.1320693,583
651110.1530052,583
651110.170941,583
651110.1918839,582
651110.2098293,583
651110.2307728,583
651110.2517182,585
651110.2696667,586
651110.2906105,586
651110.308561,583
651110.3295064,580
651110.3504676,575
651110.3684069,571
651110.3893473,568
651110.4073272,566
651110.4282553,565
651110.4491928,562
651110.4671428,559
651110.4881001,554
651110.5060349,553
651110.5269777,552
651110.5479277,553
651110.5659119,553
651110.5868235,556
651110.6077649,560
651110.6257151,567
651110.6467046,573
651110.6646195,574
651110.6855704,571
651110.7065036,562
651110.7244566,553
651110.7453977,540
651110.7633483,531
651110.7843011,521
651110.8052376,512
651110.8231915,502
651110.8441321,492
651110.862115,479
651110.8830357,465
651110.9039748,451
651110.9219349,438
651110.9428938,426
651110.9608224,414
651110.9817753,406
651111.0027084,400
651111.020672,398
651111.0416021,398
651111.0595671,399
651111.0805095,399
651111.1014518,401
651111.1194034,401
651111.1403614,402
651111.1583479,403
651111.1792492,404
651111.2001963,405
651111.2181612,405
651111.2390932,406
651111.2570319,406
651111.2779722,407
651111.2989194,407
651111.316872,409
651111.3378133,408
651111.3557617,410
651111.3767092,410
651111.3976499,410
651111.4156001,411
651111.4365522,410
651111.4544989,413
651111.475468,413
651111.4963846,414
651111.5143422,415
651111.5352809,415
651111.5532322,416
651111.574176,416
651111.5951502,416
651111.6130736,417
651111.6340446,417
651111.6519694,419
651111.6729167,419
651111.6938579,420
