time_lsl,t_device,uV,device,seq,fs
222982.59101927243,1756024874.375792,-173,H10,27,130.0
222982.59871158013,1756024874.375792,-108,H10,27,130.0
222982.60640388782,1756024874.375792,-57,H10,27,130.0
222982.61409619552,1756024874.375792,-127,H10,27,130.0
222982.6217885032,1756024874.375792,-122,H10,27,130.0
222982.6294808109,1756024874.375792,-96,H10,27,130.0
222982.6371731186,1756024874.375792,-110,H10,27,130.0
222982.6448654263,1756024874.375792,-113,H10,27,130.0
222982.65255773396,1756024874.375792,-96,H10,27,130.0
222982.66025004166,1756024874.375792,-98,H10,27,130.0
222982.66794234936,1756024874.375792,-96,H10,27,130.0
222982.67563465706,1756024874.375792,-88,H10,27,130.0
222982.68332696473,1756024874.375792,-84,H10,27,130.0
222982.69101927243,1756024874.375792,-79,H10,27,130.0
222982.69871158013,1756024874.375792,-74,H10,27,130.0
222982.70640388783,1756024874.375792,-69,H10,27,130.0
222982.71409619553,1756024874.375792,-64,H10,27,130.0
222982.7217885032,1756024874.375792,-60,H10,27,130.0
222982.7294808109,1756024874.375792,-52,H10,27,130.0
222982.7371731186,1756024874.375792,-45,H10,27,130.0
222982.7448654263,1756024874.375792,-40,H10,27,130.0
222982.75255773397,1756024874.375792,-38,H10,27,130.0
222982.848518267,1756024874.9289641,-33,H10,28,130.0
222982.8562105747,1756024874.9289641,-24,H10,28,130.0
222982.8639028824,1756024874.9289641,-19,H10,28,130.0
222982.87159519008,1756024874.9289641,-14,H10,28,130.0
222982.87928749778,1756024874.9289641,-7,H10,28,130.0
222982.88697980548,1756024874.9289641,-2,H10,28,130.0
222982.89467211318,1756024874.9289641,2,H10,28,130.0
222982.90236442085,1756024874.9289641,4,H10,28,130.0
222982.91005672855,1756024874.9289641,4,H10,28,130.0
222982.91774903625,1756024874.9289641,2,H10,28,130.0
222982.92544134395,1756024874.9289641,-4,H10,28,130.0
222982.93313365162,1756024874.9289641,-9,H10,28,130.0
222982.94082595932,1756024874.9289641,-19,H10,28,130.0
222982.94851826702,1756024874.9289641,-31,H10,28,130.0
222982.95621057472,1756024874.9289641,-45,H10,28,130.0
222982.9639028824,1756024874.9289641,-60,H10,28,130.0
222982.9715951901,1756024874.9289641,-76,H10,28,130.0
222982.9792874978,1756024874.9289641,-91,H10,28,130.0
222982.9869798055,1756024874.9289641,-103,H10,28,130.0
222982.99467211316,1756024874.9289641,-110,H10,28,130.0
222983.00236442086,1756024874.9289641,-115,H10,28,130.0
222983.01005672856,1756024874.9289641,-117,H10,28,130.0
222983.01774903625,1756024874.9289641,-117,H10,28,130.0
222983.02544134393,1756024874.9289641,-120,H10,28,130.0
222983.03313365162,1756024874.9289641,-117,H10,28,130.0
222983.04082595932,1756024874.9289641,-115,H10,28,130.0
222983.04851826702,1756024874.9289641,-113,H10,28,130.0
222983.0562105747,1756024874.9289641,-108,H10,28,130.0
222983.0639028824,1756024874.9289641,-105,H10,28,130.0
222983.0715951901,1756024874.9289641,-103,H10,28,130.0
222983.0792874978,1756024874.9289641,-98,H10,28,130.0
222983.08697980546,1756024874.9289641,-96,H10,28,130.0
222983.09467211316,1756024874.9289641,-88,H10,28,130.0
222983.10236442086,1756024874.9289641,-84,H10,28,130.0
222983.11005672856,1756024874.9289641,-81,H10,28,130.0
222983.11774903623,1756024874.9289641,-76,H10,28,130.0
222983.12544134393,1756024874.9289641,-76,H10,28,130.0
222983.13313365163,1756024874.9289641,-74,H10,28,130.0
222983.14082595933,1756024874.9289641,-69,H10,28,130.0
222983.148518267,1756024874.9289641,-67,H10,28,130.0
222983.1562105747,1756024874.9289641,-67,H10,28,130.0
222983.1639028824,1756024874.9289641,-67,H10,28,130.0
222983.1715951901,1756024874.9289641,-67,H10,28,130.0
222983.17928749777,1756024874.9289641,-67,H10,28,130.0
222983.18697980547,1756024874.9289641,-67,H10,28,130.0
222983.19467211317,1756024874.9289641,-69,H10,28,130.0
222983.20236442087,1756024874.9289641,-67,H10,28,130.0
222983.21005672854,1756024874.9289641,-67,H10,28,130.0
222983.21774903624,1756024874.9289641,-67,H10,28,130.0
222983.22544134394,1756024874.9289641,-67,H10,28,130.0
222983.23313365164,1756024874.9289641,-64,H10,28,130.0
222983.2408259593,1756024874.9289641,-62,H10,28,130.0
222983.248518267,1756024874.9289641,-62,H10,28,130.0
222983.2562105747,1756024874.9289641,-62,H10,28,130.0
222983.2639028824,1756024874.9289641,-62,H10,28,130.0
222983.27159519008,1756024874.9289641,-60,H10,28,130.0
222983.27928749777,1756024874.9289641,-57,H10,28,130.0
222983.28697980547,1756024874.9289641,-57,H10,28,130.0
222983.29467211317,1756024874.9289641,-60,H10,28,130.0
222983.30236442084,1756024874.9289641,-60,H10,28,130.0
222983.31005672854,1756024874.9289641,-57,H10,28,130.0
222983.31774903624,1756024874.9289641,-57,H10,28,130.0
222983.32544134394,1756024874.9289641,-55,H10,28,130.0
222983.3331336516,1756024874.9289641,-55,H10,28,130.0
222983.3408259593,1756024874.9289641,-57,H10,28,130.0
222983.348518267,1756024874.9289641,-60,H10,28,130.0
222983.3562105747,1756024874.9289641,-57,H10,28,130.0
222983.3639028824,1756024874.9289641,-55,H10,28,130.0
222983.37159519008,1756024874.9289641,-57,H10,28,130.0
222983.37928749778,1756024874.9289641,-57,H10,28,130.0
222983.38697980548,1756024874.9289641,-55,H10,28,130.0
222983.39467211318,1756024874.9289641,-55,H10,28,130.0
222983.40236442085,1756024874.9289641,-55,H10,28,130.0
222983.28857716173,1756024875.46846,-52,H10,29,130.0
222983.29626946943,1756024875.46846,-52,H10,29,130.0
222983.30396177713,1756024875.46846,-50,H10,29,130.0
222983.3116540848,1756024875.46846,-50,H10,29,130.0
222983.3193463925,1756024875.46846,-52,H10,29,130.0
222983.3270387002,1756024875.46846,-52,H10,29,130.0
222983.3347310079,1756024875.46846,-50,H10,29,130.0
222983.34242331557,1756024875.46846,-48,H10,29,130.0
222983.35011562327,1756024875.46846,-50,H10,29,130.0
222983.35780793097,1756024875.46846,-55,H10,29,130.0
222983.36550023867,1756024875.46846,-57,H10,29,130.0
222983.37319254634,1756024875.46846,-57,H10,29,130.0
222983.38088485404,1756024875.46846,-60,H10,29,130.0
222983.38857716174,1756024875.46846,-62,H10,29,130.0
222983.39626946943,1756024875.46846,-55,H10,29,130.0
222983.4039617771,1756024875.46846,-38,H10,29,130.0
222983.4116540848,1756024875.46846,-21,H10,29,130.0
222983.4193463925,1756024875.46846,-14,H10,29,130.0
222983.4270387002,1756024875.46846,-24,H10,29,130.0
222983.43473100787,1756024875.46846,-40,H10,29,130.0
222983.44242331557,1756024875.46846,-50,H10,29,130.0
222983.45011562327,1756024875.46846,-52,H10,29,130.0
222983.45780793097,1756024875.46846,-50,H10,29,130.0
222983.46550023864,1756024875.46846,-50,H10,29,130.0
222983.47319254634,1756024875.46846,-52,H10,29,130.0
222983.48088485404,1756024875.46846,-50,H10,29,130.0
222983.48857716174,1756024875.46846,-52,H10,29,130.0
222983.4962694694,1756024875.46846,-55,H10,29,130.0
222983.5039617771,1756024875.46846,-55,H10,29,130.0
222983.5116540848,1756024875.46846,-52,H10,29,130.0
222983.5193463925,1756024875.46846,-52,H10,29,130.0
222983.52703870018,1756024875.46846,-62,H10,29,130.0
222983.53473100788,1756024875.46846,-67,H10,29,130.0
222983.54242331558,1756024875.46846,76,H10,29,130.0
222983.55011562328,1756024875.46846,461,H10,29,130.0
222983.55780793095,1756024875.46846,776,H10,29,130.0
222983.56550023865,1756024875.46846,577,H10,29,130.0
222983.57319254635,1756024875.46846,45,H10,29,130.0
222983.58088485405,1756024875.46846,-177,H10,29,130.0
222983.58857716172,1756024875.46846,-76,H10,29,130.0
222983.59626946942,1756024875.46846,-74,H10,29,130.0
222983.60396177712,1756024875.46846,-137,H10,29,130.0
222983.61165408482,1756024875.46846,-115,H10,29,130.0
222983.6193463925,1756024875.46846,-101,H10,29,130.0
222983.6270387002,1756024875.46846,-120,H10,29,130.0
222983.63473100789,1756024875.46846,-113,H10,29,130.0
222983.64242331558,1756024875.46846,-101,H10,29,130.0
222983.65011562326,1756024875.46846,-101,H10,29,130.0
222983.65780793095,1756024875.46846,-96,H10,29,130.0
222983.66550023865,1756024875.46846,-88,H10,29,130.0
222983.67319254635,1756024875.46846,-86,H10,29,130.0
222983.68088485402,1756024875.46846,-84,H10,29,130.0
222983.68857716172,1756024875.46846,-76,H10,29,130.0
222983.69626946942,1756024875.46846,-69,H10,29,130.0
222983.70396177712,1756024875.46846,-67,H10,29,130.0
222983.7116540848,1756024875.46846,-60,H10,29,130.0
222983.7193463925,1756024875.46846,-55,H10,29,130.0
222983.7270387002,1756024875.46846,-52,H10,29,130.0
222983.7347310079,1756024875.46846,-45,H10,29,130.0
222983.74242331556,1756024875.46846,-38,H10,29,130.0
222983.75011562326,1756024875.46846,-33,H10,29,130.0
222983.75780793096,1756024875.46846,-24,H10,29,130.0
222983.76550023866,1756024875.46846,-14,H10,29,130.0
222983.77319254633,1756024875.46846,-7,H10,29,130.0
222983.78088485403,1756024875.46846,-2,H10,29,130.0
222983.78857716173,1756024875.46846,2,H10,29,130.0
222983.79626946943,1756024875.46846,4,H10,29,130.0
222983.80396177713,1756024875.46846,4,H10,29,130.0
222983.8116540848,1756024875.46846,7,H10,29,130.0
222983.8193463925,1756024875.46846,7,H10,29,130.0
222983.8270387002,1756024875.46846,4,H10,29,130.0
222983.8347310079,1756024875.46846,-2,H10,29,130.0
222983.84242331557,1756024875.46846,-9,H10,29,130.0
222983.83570882972,1756024876.0091171,-21,H10,30,130.0
222983.84340113742,1756024876.0091171,-40,H10,30,130.0
222983.85109344512,1756024876.0091171,-55,H10,30,130.0
222983.8587857528,1756024876.0091171,-69,H10,30,130.0
222983.8664780605,1756024876.0091171,-84,H10,30,130.0
222983.8741703682,1756024876.0091171,-93,H10,30,130.0
222983.8818626759,1756024876.0091171,-101,H10,30,130.0
222983.88955498356,1756024876.0091171,-108,H10,30,130.0
222983.89724729126,1756024876.0091171,-108,H10,30,130.0
222983.90493959896,1756024876.0091171,-105,H10,30,130.0
222983.91263190666,1756024876.0091171,-108,H10,30,130.0
222983.92032421433,1756024876.0091171,-105,H10,30,130.0
222983.92801652203,1756024876.0091171,-103,H10,30,130.0
222983.93570882973,1756024876.0091171,-101,H10,30,130.0
222983.94340113743,1756024876.0091171,-96,H10,30,130.0
222983.9510934451,1756024876.0091171,-93,H10,30,130.0
222983.9587857528,1756024876.0091171,-88,H10,30,130.0
222983.9664780605,1756024876.0091171,-84,H10,30,130.0
222983.9741703682,1756024876.0091171,-81,H10,30,130.0
222983.98186267586,1756024876.0091171,-81,H10,30,130.0
222983.98955498356,1756024876.0091171,-76,H10,30,130.0
222983.99724729126,1756024876.0091171,-72,H10,30,130.0
222984.00493959896,1756024876.0091171,-69,H10,30,130.0
222984.01263190663,1756024876.0091171,-67,H10,30,130.0
222984.02032421433,1756024876.0091171,-64,H10,30,130.0
222984.02801652203,1756024876.0091171,-64,H10,30,130.0
222984.03570882973,1756024876.0091171,-64,H10,30,130.0
222984.0434011374,1756024876.0091171,-60,H10,30,130.0
222984.0510934451,1756024876.0091171,-60,H10,30,130.0
222984.0587857528,1756024876.0091171,-62,H10,30,130.0
222984.0664780605,1756024876.0091171,-64,H10,30,130.0
222984.07417036817,1756024876.0091171,-64,H10,30,130.0
222984.08186267587,1756024876.0091171,-64,H10,30,130.0
222984.08955498357,1756024876.0091171,-64,H10,30,130.0
222984.09724729127,1756024876.0091171,-64,H10,30,130.0
222984.10493959894,1756024876.0091171,-62,H10,30,130.0
222984.11263190664,1756024876.0091171,-64,H10,30,130.0
222984.12032421434,1756024876.0091171,-62,H10,30,130.0
222984.12801652204,1756024876.0091171,-62,H10,30,130.0
222984.1357088297,1756024876.0091171,-60,H10,30,130.0
222984.1434011374,1756024876.0091171,-60,H10,30,130.0
222984.1510934451,1756024876.0091171,-60,H10,30,130.0
222984.1587857528,1756024876.0091171,-57,H10,30,130.0
222984.16647806048,1756024876.0091171,-57,H10,30,130.0
222984.17417036818,1756024876.0091171,-57,H10,30,130.0
222984.18186267588,1756024876.0091171,-55,H10,30,130.0
222984.18955498358,1756024876.0091171,-55,H10,30,130.0
222984.19724729125,1756024876.0091171,-55,H10,30,130.0
222984.20493959895,1756024876.0091171,-55,H10,30,130.0
222984.21263190664,1756024876.0091171,-60,H10,30,130.0
222984.22032421434,1756024876.0091171,-60,H10,30,130.0
222984.228016522,1756024876.0091171,-62,H10,30,130.0
222984.2357088297,1756024876.0091171,-60,H10,30,130.0
222984.2434011374,1756024876.0091171,-60,H10,30,130.0
222984.2510934451,1756024876.0091171,-60,H10,30,130.0
222984.25878575278,1756024876.0091171,-57,H10,30,130.0
222984.26647806048,1756024876.0091171,-55,H10,30,130.0
222984.27417036818,1756024876.0091171,-57,H10,30,130.0
222984.28186267588,1756024876.0091171,-55,H10,30,130.0
222984.28955498355,1756024876.0091171,-55,H10,30,130.0
222984.29724729125,1756024876.0091171,-57,H10,30,130.0
222984.30493959895,1756024876.0091171,-55,H10,30,130.0
222984.31263190665,1756024876.0091171,-55,H10,30,130.0
222984.32032421432,1756024876.0091171,-55,H10,30,130.0
222984.32801652202,1756024876.0091171,-55,H10,30,130.0
222984.33570882972,1756024876.0091171,-55,H10,30,130.0
222984.34340113742,1756024876.0091171,-52,H10,30,130.0
222984.35109344512,1756024876.0091171,-52,H10,30,130.0
222984.3587857528,1756024876.0091171,-55,H10,30,130.0
222984.3664780605,1756024876.0091171,-55,H10,30,130.0
222984.3741703682,1756024876.0091171,-57,H10,30,130.0
222984.3818626759,1756024876.0091171,-62,H10,30,130.0
222984.38955498356,1756024876.0091171,-57,H10,30,130.0
222984.46453607877,1756024876.641873,-40,H10,31,130.0
222984.47222838647,1756024876.641873,-21,H10,31,130.0
222984.47992069417,1756024876.641873,-12,H10,31,130.0
222984.48761300184,1756024876.641873,-19,H10,31,130.0
222984.49530530954,1756024876.641873,-40,H10,31,130.0
222984.50299761724,1756024876.641873,-50,H10,31,130.0
222984.51068992494,1756024876.641873,-52,H10,31,130.0
222984.5183822326,1756024876.641873,-50,H10,31,130.0
222984.5260745403,1756024876.641873,-50,H10,31,130.0
222984.533766848,1756024876.641873,-52,H10,31,130.0
222984.5414591557,1756024876.641873,-52,H10,31,130.0
222984.54915146338,1756024876.641873,-52,H10,31,130.0
222984.55684377108,1756024876.641873,-52,H10,31,130.0
222984.56453607877,1756024876.641873,-50,H10,31,130.0
222984.57222838647,1756024876.641873,-50,H10,31,130.0
222984.57992069414,1756024876.641873,-52,H10,31,130.0
222984.58761300184,1756024876.641873,-60,H10,31,130.0
222984.59530530954,1756024876.641873,-67,H10,31,130.0
222984.60299761724,1756024876.641873,33,H10,31,130.0
222984.6106899249,1756024876.641873,379,H10,31,130.0
222984.6183822326,1756024876.641873,747,H10,31,130.0
222984.6260745403,1756024876.641873,651,H10,31,130.0
222984.633766848,1756024876.641873,137,H10,31,130.0
222984.64145915568,1756024876.641873,-163,H10,31,130.0
222984.64915146338,1756024876.641873,-84,H10,31,130.0
222984.65684377108,1756024876.641873,-50,H10,31,130.0
222984.66453607878,1756024876.641873,-117,H10,31,130.0
222984.67222838645,1756024876.641873,-108,H10,31,130.0
222984.67992069415,1756024876.641873,-86,H10,31,130.0
222984.68761300185,1756024876.641873,-103,H10,31,130.0
222984.69530530955,1756024876.641873,-101,H10,31,130.0
222984.70299761722,1756024876.641873,-84,H10,31,130.0
222984.71068992492,1756024876.641873,-84,H10,31,130.0
222984.71838223262,1756024876.641873,-81,H10,31,130.0
222984.72607454032,1756024876.641873,-74,H10,31,130.0
222984.733766848,1756024876.641873,-69,H10,31,130.0
222984.7414591557,1756024876.641873,-67,H10,31,130.0
222984.7491514634,1756024876.641873,-62,H10,31,130.0
222984.7568437711,1756024876.641873,-57,H10,31,130.0
222984.76453607876,1756024876.641873,-52,H10,31,130.0
222984.77222838646,1756024876.641873,-45,H10,31,130.0
222984.77992069416,1756024876.641873,-43,H10,31,130.0
222984.78761300186,1756024876.641873,-40,H10,31,130.0
222984.79530530953,1756024876.641873,-36,H10,31,130.0
222984.80299761723,1756024876.641873,-28,H10,31,130.0
222984.81068992493,1756024876.641873,-21,H10,31,130.0
222984.81838223262,1756024876.641873,-14,H10,31,130.0
222984.8260745403,1756024876.641873,-4,H10,31,130.0
222984.833766848,1756024876.641873,2,H10,31,130.0
222984.8414591557,1756024876.641873,9,H10,31,130.0
222984.8491514634,1756024876.641873,16,H10,31,130.0
222984.85684377106,1756024876.641873,16,H10,31,130.0
222984.86453607876,1756024876.641873,19,H10,31,130.0
222984.87222838646,1756024876.641873,24,H10,31,130.0
222984.87992069416,1756024876.641873,24,H10,31,130.0
222984.88761300183,1756024876.641873,21,H10,31,130.0
222984.89530530953,1756024876.641873,14,H10,31,130.0
222984.90299761723,1756024876.641873,4,H10,31,130.0
222984.91068992493,1756024876.641873,-9,H10,31,130.0
222984.9183822326,1756024876.641873,-26,H10,31,130.0
222984.9260745403,1756024876.641873,-43,H10,31,130.0
222984.933766848,1756024876.641873,-60,H10,31,130.0
222984.9414591557,1756024876.641873,-76,H10,31,130.0
222984.94915146337,1756024876.641873,-86,H10,31,130.0
222984.95684377107,1756024876.641873,-93,H10,31,130.0
222984.96453607877,1756024876.641873,-96,H10,31,130.0
222984.97222838647,1756024876.641873,-98,H10,31,130.0
222984.97992069417,1756024876.641873,-96,H10,31,130.0
222984.98761300184,1756024876.641873,-96,H10,31,130.0
222984.99530530954,1756024876.641873,-96,H10,31,130.0
222985.00299761724,1756024876.641873,-96,H10,31,130.0
222985.01068992494,1756024876.641873,-96,H10,31,130.0
222985.0183822326,1756024876.641873,-91,H10,31,130.0
222984.99964631884,1756024877.179357,-88,H10,32,130.0
222985.00733862654,1756024877.179357,-88,H10,32,130.0
222985.01503093424,1756024877.179357,-84,H10,32,130.0
222985.0227232419,1756024877.179357,-76,H10,32,130.0
222985.0304155496,1756024877.179357,-74,H10,32,130.0
222985.0381078573,1756024877.179357,-72,H10,32,130.0
222985.045800165,1756024877.179357,-69,H10,32,130.0
222985.05349247268,1756024877.179357,-69,H10,32,130.0
222985.06118478038,1756024877.179357,-64,H10,32,130.0
222985.06887708808,1756024877.179357,-60,H10,32,130.0
222985.07656939578,1756024877.179357,-57,H10,32,130.0
222985.08426170345,1756024877.179357,-57,H10,32,130.0
222985.09195401115,1756024877.179357,-57,H10,32,130.0
222985.09964631885,1756024877.179357,-57,H10,32,130.0
222985.10733862655,1756024877.179357,-57,H10,32,130.0
222985.11503093422,1756024877.179357,-57,H10,32,130.0
222985.12272324192,1756024877.179357,-57,H10,32,130.0
222985.13041554962,1756024877.179357,-57,H10,32,130.0
222985.13810785732,1756024877.179357,-57,H10,32,130.0
222985.145800165,1756024877.179357,-55,H10,32,130.0
222985.1534924727,1756024877.179357,-57,H10,32,130.0
222985.1611847804,1756024877.179357,-57,H10,32,130.0
222985.1688770881,1756024877.179357,-55,H10,32,130.0
222985.17656939576,1756024877.179357,-55,H10,32,130.0
222985.18426170346,1756024877.179357,-57,H10,32,130.0
222985.19195401116,1756024877.179357,-55,H10,32,130.0
222985.19964631886,1756024877.179357,-52,H10,32,130.0
222985.20733862653,1756024877.179357,-50,H10,32,130.0
222985.21503093423,1756024877.179357,-50,H10,32,130.0
222985.22272324192,1756024877.179357,-50,H10,32,130.0
222985.23041554962,1756024877.179357,-50,H10,32,130.0
222985.2381078573,1756024877.179357,-52,H10,32,130.0
222985.245800165,1756024877.179357,-50,H10,32,130.0
222985.2534924727,1756024877.179357,-48,H10,32,130.0
222985.2611847804,1756024877.179357,-50,H10,32,130.0
222985.26887708806,1756024877.179357,-55,H10,32,130.0
222985.27656939576,1756024877.179357,-52,H10,32,130.0
222985.28426170346,1756024877.179357,-48,H10,32,130.0
222985.29195401116,1756024877.179357,-52,H10,32,130.0
222985.29964631883,1756024877.179357,-52,H10,32,130.0
222985.30733862653,1756024877.179357,-50,H10,32,130.0
222985.31503093423,1756024877.179357,-50,H10,32,130.0
222985.32272324193,1756024877.179357,-48,H10,32,130.0
222985.3304155496,1756024877.179357,-45,H10,32,130.0
222985.3381078573,1756024877.179357,-50,H10,32,130.0
222985.345800165,1756024877.179357,-48,H10,32,130.0
222985.3534924727,1756024877.179357,-45,H10,32,130.0
222985.36118478037,1756024877.179357,-48,H10,32,130.0
222985.36887708807,1756024877.179357,-45,H10,32,130.0
222985.37656939577,1756024877.179357,-43,H10,32,130.0
222985.38426170347,1756024877.179357,-45,H10,32,130.0
222985.39195401114,1756024877.179357,-43,H10,32,130.0
222985.39964631884,1756024877.179357,-40,H10,32,130.0
222985.40733862654,1756024877.179357,-43,H10,32,130.0
222985.41503093424,1756024877.179357,-45,H10,32,130.0
222985.4227232419,1756024877.179357,-45,H10,32,130.0
222985.4304155496,1756024877.179357,-43,H10,32,130.0
222985.4381078573,1756024877.179357,-28,H10,32,130.0
222985.445800165,1756024877.179357,-9,H10,32,130.0
222985.45349247268,1756024877.179357,2,H10,32,130.0
222985.46118478038,1756024877.179357,-4,H10,32,130.0
222985.46887708807,1756024877.179357,-21,H10,32,130.0
222985.47656939577,1756024877.179357,-36,H10,32,130.0
222985.48426170344,1756024877.179357,-43,H10,32,130.0
222985.49195401114,1756024877.179357,-45,H10,32,130.0
222985.49964631884,1756024877.179357,-48,H10,32,130.0
222985.50733862654,1756024877.179357,-52,H10,32,130.0
222985.51503093424,1756024877.179357,-50,H10,32,130.0
222985.5227232419,1756024877.179357,-48,H10,32,130.0
222985.5304155496,1756024877.179357,-50,H10,32,130.0
222985.5381078573,1756024877.179357,-50,H10,32,130.0
222985.545800165,1756024877.179357,-45,H10,32,130.0
222985.55349247268,1756024877.179357,-48,H10,32,130.0
222985.53890243702,1756024877.719099,-52,H10,33,130.0
222985.54659474472,1756024877.719099,-62,H10,33,130.0
222985.55428705242,1756024877.719099,4,H10,33,130.0
222985.5619793601,1756024877.719099,310,H10,33,130.0
222985.5696716678,1756024877.719099,685,H10,33,130.0
222985.5773639755,1756024877.719099,622,H10,33,130.0
222985.5850562832,1756024877.719099,115,H10,33,130.0
222985.59274859086,1756024877.719099,-180,H10,33,130.0
222985.60044089856,1756024877.719099,-86,H10,33,130.0
222985.60813320626,1756024877.719099,-45,H10,33,130.0
222985.61582551396,1756024877.719099,-113,H10,33,130.0
222985.62351782163,1756024877.719099,-103,H10,33,130.0
222985.63121012933,1756024877.719099,-81,H10,33,130.0
222985.63890243703,1756024877.719099,-96,H10,33,130.0
222985.64659474473,1756024877.719099,-93,H10,33,130.0
222985.6542870524,1756024877.719099,-76,H10,33,130.0
222985.6619793601,1756024877.719099,-79,H10,33,130.0
222985.6696716678,1756024877.719099,-79,H10,33,130.0
222985.6773639755,1756024877.719099,-67,H10,33,130.0
222985.68505628317,1756024877.719099,-60,H10,33,130.0
222985.69274859087,1756024877.719099,-62,H10,33,130.0
222985.70044089857,1756024877.719099,-52,H10,33,130.0
222985.70813320627,1756024877.719099,-40,H10,33,130.0
222985.71582551394,1756024877.719099,-38,H10,33,130.0
222985.72351782164,1756024877.719099,-38,H10,33,130.0
222985.73121012934,1756024877.719099,-36,H10,33,130.0
222985.73890243703,1756024877.719099,-31,H10,33,130.0
222985.7465947447,1756024877.719099,-28,H10,33,130.0
222985.7542870524,1756024877.719099,-24,H10,33,130.0
222985.7619793601,1756024877.719099,-9,H10,33,130.0
222985.7696716678,1756024877.719099,2,H10,33,130.0
222985.77736397547,1756024877.719099,4,H10,33,130.0
222985.78505628317,1756024877.719099,9,H10,33,130.0
222985.79274859087,1756024877.719099,24,H10,33,130.0
222985.80044089857,1756024877.719099,33,H10,33,130.0
222985.80813320624,1756024877.719099,33,H10,33,130.0
222985.81582551394,1756024877.719099,33,H10,33,130.0
222985.82351782164,1756024877.719099,38,H10,33,130.0
222985.83121012934,1756024877.719099,38,H10,33,130.0
222985.838902437,1756024877.719099,38,H10,33,130.0
222985.8465947447,1756024877.719099,33,H10,33,130.0
222985.8542870524,1756024877.719099,19,H10,33,130.0
222985.8619793601,1756024877.719099,7,H10,33,130.0
222985.86967166778,1756024877.719099,-12,H10,33,130.0
222985.87736397548,1756024877.719099,-36,H10,33,130.0
222985.88505628318,1756024877.719099,-52,H10,33,130.0
222985.89274859088,1756024877.719099,-67,H10,33,130.0
222985.90044089855,1756024877.719099,-79,H10,33,130.0
222985.90813320625,1756024877.719099,-93,H10,33,130.0
222985.91582551395,1756024877.719099,-98,H10,33,130.0
222985.92351782165,1756024877.719099,-103,H10,33,130.0
222985.93121012932,1756024877.719099,-110,H10,33,130.0
222985.93890243702,1756024877.719099,-105,H10,33,130.0
222985.94659474472,1756024877.719099,-98,H10,33,130.0
222985.95428705242,1756024877.719099,-103,H10,33,130.0
222985.9619793601,1756024877.719099,-105,H10,33,130.0
222985.9696716678,1756024877.719099,-103,H10,33,130.0
222985.9773639755,1756024877.719099,-93,H10,33,130.0
222985.98505628319,1756024877.719099,-88,H10,33,130.0
222985.99274859086,1756024877.719099,-86,H10,33,130.0
222986.00044089856,1756024877.719099,-81,H10,33,130.0
222986.00813320625,1756024877.719099,-81,H10,33,130.0
222986.01582551395,1756024877.719099,-81,H10,33,130.0
222986.02351782162,1756024877.719099,-74,H10,33,130.0
222986.03121012932,1756024877.719099,-64,H10,33,130.0
222986.03890243702,1756024877.719099,-60,H10,33,130.0
222986.04659474472,1756024877.719099,-62,H10,33,130.0
222986.05428705242,1756024877.719099,-62,H10,33,130.0
222986.0619793601,1756024877.719099,-57,H10,33,130.0
222986.0696716678,1756024877.719099,-62,H10,33,130.0
222986.0773639755,1756024877.719099,-64,H10,33,130.0
222986.0850562832,1756024877.719099,-60,H10,33,130.0
222986.09274859086,1756024877.719099,-60,H10,33,130.0
222986.12484931052,1756024878.303472,-60,H10,34,130.0
222986.13254161822,1756024878.303472,-60,H10,34,130.0
222986.14023392592,1756024878.303472,-60,H10,34,130.0
222986.1479262336,1756024878.303472,-52,H10,34,130.0
222986.1556185413,1756024878.303472,-50,H10,34,130.0
222986.163310849,1756024878.303472,-60,H10,34,130.0
222986.1710031567,1756024878.303472,-64,H10,34,130.0
222986.17869546436,1756024878.303472,-60,H10,34,130.0
222986.18638777206,1756024878.303472,-57,H10,34,130.0
222986.19408007976,1756024878.303472,-60,H10,34,130.0
222986.20177238746,1756024878.303472,-55,H10,34,130.0
222986.20946469513,1756024878.303472,-50,H10,34,130.0
222986.21715700283,1756024878.303472,-52,H10,34,130.0
222986.22484931053,1756024878.303472,-60,H10,34,130.0
222986.23254161823,1756024878.303472,-62,H10,34,130.0
222986.2402339259,1756024878.303472,-55,H10,34,130.0
222986.2479262336,1756024878.303472,-57,H10,34,130.0
222986.2556185413,1756024878.303472,-57,H10,34,130.0
222986.263310849,1756024878.303472,-52,H10,34,130.0
222986.27100315667,1756024878.303472,-55,H10,34,130.0
222986.27869546437,1756024878.303472,-55,H10,34,130.0
222986.28638777207,1756024878.303472,-52,H10,34,130.0
222986.29408007977,1756024878.303472,-52,H10,34,130.0
222986.30177238744,1756024878.303472,-50,H10,34,130.0
222986.30946469514,1756024878.303472,-45,H10,34,130.0
222986.31715700284,1756024878.303472,-48,H10,34,130.0
222986.32484931053,1756024878.303472,-48,H10,34,130.0
222986.3325416182,1756024878.303472,-48,H10,34,130.0
222986.3402339259,1756024878.303472,-48,H10,34,130.0
222986.3479262336,1756024878.303472,-40,H10,34,130.0
222986.3556185413,1756024878.303472,-40,H10,34,130.0
222986.36331084897,1756024878.303472,-48,H10,34,130.0
222986.37100315667,1756024878.303472,-50,H10,34,130.0
222986.37869546437,1756024878.303472,-43,H10,34,130.0
222986.38638777207,1756024878.303472,-19,H10,34,130.0
222986.39408007974,1756024878.303472,2,H10,34,130.0
