time_lsl,t_device,x_mG,y_mG,z_mG,device,seq,fs,range_g
222983.10298479645,1756024874.93849,-797,69,479,H10,23,50.0,4
222983.12298479647,1756024874.93849,-799,67,479,H10,23,50.0,4
222983.14298479646,1756024874.93849,-801,67,479,H10,23,50.0,4
222983.16298479645,1756024874.93849,-802,67,477,H10,23,50.0,4
222983.18298479647,1756024874.93849,-803,64,475,H10,23,50.0,4
222983.20298479646,1756024874.93849,-801,67,472,H10,23,50.0,4
222983.22298479645,1756024874.93849,-799,66,475,H10,23,50.0,4
222983.24298479647,1756024874.93849,-798,63,477,H10,23,50.0,4
222983.26298479646,1756024874.93849,-799,63,476,H10,23,50.0,4
222983.28298479645,1756024874.93849,-799,63,477,H10,23,50.0,4
222983.30298479646,1756024874.93849,-801,64,476,H10,23,50.0,4
222983.32298479645,1756024874.93849,-799,66,478,H10,23,50.0,4
222983.34298479647,1756024874.93849,-800,68,476,H10,23,50.0,4
222983.36298479646,1756024874.93849,-798,67,475,H10,23,50.0,4
222983.38298479645,1756024874.93849,-799,64,478,H10,23,50.0,4
222983.40298479647,1756024874.93849,-799,68,479,H10,23,50.0,4
222983.32753874926,1756024875.650405,-801,65,478,H10,24,50.0,4
222983.34753874925,1756024875.650405,-800,65,482,H10,24,50.0,4
222983.36753874927,1756024875.650405,-802,67,478,H10,24,50.0,4
222983.38753874926,1756024875.650405,-802,66,475,H10,24,50.0,4
222983.40753874925,1756024875.650405,-801,67,476,H10,24,50.0,4
222983.42753874927,1756024875.650405,-802,65,474,H10,24,50.0,4
222983.44753874926,1756024875.650405,-801,63,475,H10,24,50.0,4
222983.46753874928,1756024875.650405,-799,65,475,H10,24,50.0,4
222983.48753874926,1756024875.650405,-798,67,473,H10,24,50.0,4
222983.50753874925,1756024875.650405,-800,68,476,H10,24,50.0,4
222983.52753874927,1756024875.650405,-802,70,476,H10,24,50.0,4
222983.54753874926,1756024875.650405,-798,70,477,H10,24,50.0,4
222983.56753874925,1756024875.650405,-799,65,481,H10,24,50.0,4
222983.58753874927,1756024875.650405,-806,68,472,H10,24,50.0,4
222983.60753874926,1756024875.650405,-803,67,470,H10,24,50.0,4
222983.62753874925,1756024875.650405,-796,61,479,H10,24,50.0,4
222983.64753874927,1756024875.650405,-796,58,482,H10,24,50.0,4
222983.66753874926,1756024875.650405,-801,67,477,H10,24,50.0,4
222983.68753874925,1756024875.650405,-804,67,469,H10,24,50.0,4
222983.70753874927,1756024875.650405,-797,67,473,H10,24,50.0,4
222983.72753874926,1756024875.650405,-792,71,481,H10,24,50.0,4
222983.74753874927,1756024875.650405,-801,71,479,H10,24,50.0,4
222983.76753874926,1756024875.650405,-808,67,471,H10,24,50.0,4
222983.78753874925,1756024875.650405,-806,62,469,H10,24,50.0,4
222983.80753874927,1756024875.650405,-800,61,475,H10,24,50.0,4
222983.82753874926,1756024875.650405,-800,65,477,H10,24,50.0,4
222983.84753874925,1756024875.650405,-802,68,475,H10,24,50.0,4
222983.86753874927,1756024875.650405,-801,69,477,H10,24,50.0,4
222983.88753874926,1756024875.650405,-800,67,477,H10,24,50.0,4
222983.90753874925,1756024875.650405,-800,66,475,H10,24,50.0,4
222983.92753874927,1756024875.650405,-802,65,476,H10,24,50.0,4
222983.94753874926,1756024875.650405,-802,64,480,H10,24,50.0,4
222983.96753874928,1756024875.650405,-805,63,477,H10,24,50.0,4
222983.98753874926,1756024875.650405,-800,63,474,H10,24,50.0,4
222984.00753874925,1756024875.650405,-795,68,478,H10,24,50.0,4
222984.02753874927,1756024875.650405,-799,68,478,H10,24,50.0,4
222984.04737717265,1756024876.370909,-801,69,477,H10,25,50.0,4
222984.06737717264,1756024876.370909,-804,62,476,H10,25,50.0,4
222984.08737717266,1756024876.370909,-802,63,474,H10,25,50.0,4
222984.10737717265,1756024876.370909,-802,62,472,H10,25,50.0,4
222984.12737717264,1756024876.370909,-803,63,471,H10,25,50.0,4
222984.14737717266,1756024876.370909,-800,66,474,H10,25,50.0,4
222984.16737717265,1756024876.370909,-798,67,473,H10,25,50.0,4
222984.18737717267,1756024876.370909,-798,70,474,H10,25,50.0,4
222984.20737717266,1756024876.370909,-800,67,476,H10,25,50.0,4
222984.22737717265,1756024876.370909,-802,65,476,H10,25,50.0,4
222984.24737717267,1756024876.370909,-803,66,476,H10,25,50.0,4
222984.26737717265,1756024876.370909,-801,66,475,H10,25,50.0,4
222984.28737717264,1756024876.370909,-799,68,475,H10,25,50.0,4
222984.30737717266,1756024876.370909,-799,67,474,H10,25,50.0,4
222984.32737717265,1756024876.370909,-799,66,475,H10,25,50.0,4
222984.34737717264,1756024876.370909,-799,63,476,H10,25,50.0,4
222984.36737717266,1756024876.370909,-801,63,475,H10,25,50.0,4
222984.38737717265,1756024876.370909,-802,63,475,H10,25,50.0,4
222984.40737717264,1756024876.370909,-801,66,474,H10,25,50.0,4
222984.42737717266,1756024876.370909,-802,66,475,H10,25,50.0,4
222984.44737717265,1756024876.370909,-801,65,474,H10,25,50.0,4
222984.46737717267,1756024876.370909,-799,65,476,H10,25,50.0,4
222984.48737717266,1756024876.370909,-800,65,476,H10,25,50.0,4
222984.50737717265,1756024876.370909,-800,64,477,H10,25,50.0,4
222984.52737717266,1756024876.370909,-799,67,474,H10,25,50.0,4
222984.54737717265,1756024876.370909,-801,69,477,H10,25,50.0,4
222984.56737717264,1756024876.370909,-800,68,479,H10,25,50.0,4
222984.58737717266,1756024876.370909,-801,68,475,H10,25,50.0,4
222984.60737717265,1756024876.370909,-808,70,469,H10,25,50.0,4
222984.62737717264,1756024876.370909,-802,69,470,H10,25,50.0,4
222984.64737717266,1756024876.370909,-796,62,476,H10,25,50.0,4
222984.66737717265,1756024876.370909,-795,59,480,H10,25,50.0,4
222984.68737717267,1756024876.370909,-801,67,477,H10,25,50.0,4
222984.70737717266,1756024876.370909,-803,66,467,H10,25,50.0,4
222984.72737717265,1756024876.370909,-798,65,473,H10,25,50.0,4
222984.74737717267,1756024876.370909,-794,72,482,H10,25,50.0,4
222984.72246000863,1756024877.045751,-803,68,476,H10,26,50.0,4
222984.74246000862,1756024877.045751,-809,66,470,H10,26,50.0,4
222984.76246000864,1756024877.045751,-807,62,470,H10,26,50.0,4
222984.78246000863,1756024877.045751,-802,63,472,H10,26,50.0,4
222984.80246000862,1756024877.045751,-801,65,477,H10,26,50.0,4
222984.82246000864,1756024877.045751,-802,68,478,H10,26,50.0,4
222984.84246000863,1756024877.045751,-802,67,476,H10,26,50.0,4
222984.86246000865,1756024877.045751,-803,69,475,H10,26,50.0,4
222984.88246000864,1756024877.045751,-803,68,475,H10,26,50.0,4
222984.90246000863,1756024877.045751,-801,65,476,H10,26,50.0,4
222984.92246000865,1756024877.045751,-802,65,479,H10,26,50.0,4
222984.94246000863,1756024877.045751,-805,66,475,H10,26,50.0,4
222984.96246000862,1756024877.045751,-803,65,476,H10,26,50.0,4
222984.98246000864,1756024877.045751,-795,68,481,H10,26,50.0,4
222985.00246000863,1756024877.045751,-799,67,479,H10,26,50.0,4
222985.02246000862,1756024877.045751,-801,67,479,H10,26,50.0,4
222985.04246000864,1756024877.045751,-804,62,478,H10,26,50.0,4
222985.06246000863,1756024877.045751,-803,65,477,H10,26,50.0,4
222985.08246000862,1756024877.045751,-801,64,475,H10,26,50.0,4
222985.10246000864,1756024877.045751,-801,62,476,H10,26,50.0,4
222985.12246000863,1756024877.045751,-800,67,476,H10,26,50.0,4
222985.14246000865,1756024877.045751,-800,67,477,H10,26,50.0,4
222985.16246000864,1756024877.045751,-798,67,479,H10,26,50.0,4
222985.18246000863,1756024877.045751,-801,66,481,H10,26,50.0,4
222985.20246000864,1756024877.045751,-802,65,482,H10,26,50.0,4
222985.22246000863,1756024877.045751,-801,66,480,H10,26,50.0,4
222985.24246000862,1756024877.045751,-800,67,479,H10,26,50.0,4
222985.26246000864,1756024877.045751,-796,66,481,H10,26,50.0,4
222985.28246000863,1756024877.045751,-796,67,479,H10,26,50.0,4
222985.30246000862,1756024877.045751,-796,67,482,H10,26,50.0,4
222985.32246000864,1756024877.045751,-796,65,483,H10,26,50.0,4
222985.34246000863,1756024877.045751,-798,66,482,H10,26,50.0,4
222985.36246000865,1756024877.045751,-797,65,481,H10,26,50.0,4
222985.38246000864,1756024877.045751,-798,67,482,H10,26,50.0,4
222985.40246000863,1756024877.045751,-798,65,481,H10,26,50.0,4
222985.42246000865,1756024877.045751,-796,65,482,H10,26,50.0,4
222985.43889009464,1756024877.764467,-798,65,484,H10,27,50.0,4
222985.45889009463,1756024877.764467,-797,64,483,H10,27,50.0,4
222985.47889009464,1756024877.764467,-796,65,484,H10,27,50.0,4
222985.49889009463,1756024877.764467,-794,69,485,H10,27,50.0,4
222985.51889009462,1756024877.764467,-795,68,489,H10,27,50.0,4
222985.53889009464,1756024877.764467,-794,67,486,H10,27,50.0,4
222985.55889009463,1756024877.764467,-795,71,485,H10,27,50.0,4
222985.57889009465,1756024877.764467,-799,68,484,H10,27,50.0,4
222985.59889009464,1756024877.764467,-795,64,485,H10,27,50.0,4
222985.61889009463,1756024877.764467,-794,65,486,H10,27,50.0,4
222985.63889009465,1756024877.764467,-789,70,493,H10,27,50.0,4
222985.65889009464,1756024877.764467,-794,72,484,H10,27,50.0,4
222985.67889009463,1756024877.764467,-791,71,485,H10,27,50.0,4
222985.69889009465,1756024877.764467,-787,70,495,H10,27,50.0,4
222985.71889009463,1756024877.764467,-792,71,495,H10,27,50.0,4
222985.73889009462,1756024877.764467,-799,70,487,H10,27,50.0,4
222985.75889009464,1756024877.764467,-798,69,483,H10,27,50.0,4
222985.77889009463,1756024877.764467,-791,68,483,H10,27,50.0,4
222985.79889009462,1756024877.764467,-788,69,491,H10,27,50.0,4
222985.81889009464,1756024877.764467,-791,70,495,H10,27,50.0,4
222985.83889009463,1756024877.764467,-791,71,495,H10,27,50.0,4
222985.85889009465,1756024877.764467,-792,68,497,H10,27,50.0,4
222985.87889009464,1756024877.764467,-793,68,496,H10,27,50.0,4
222985.89889009463,1756024877.764467,-790,71,495,H10,27,50.0,4
222985.91889009465,1756024877.764467,-792,69,495,H10,27,50.0,4
222985.93889009464,1756024877.764467,-794,70,490,H10,27,50.0,4
222985.95889009463,1756024877.764467,-790,66,486,H10,27,50.0,4
222985.97889009464,1756024877.764467,-781,70,499,H10,27,50.0,4
222985.99889009463,1756024877.764467,-787,69,502,H10,27,50.0,4
222986.01889009462,1756024877.764467,-790,69,500,H10,27,50.0,4
222986.03889009464,1756024877.764467,-791,69,495,H10,27,50.0,4
222986.05889009463,1756024877.764467,-789,69,497,H10,27,50.0,4
222986.07889009465,1756024877.764467,-789,68,498,H10,27,50.0,4
222986.09889009464,1756024877.764467,-787,70,498,H10,27,50.0,4
222986.11889009463,1756024877.764467,-788,68,498,H10,27,50.0,4
222986.13889009465,1756024877.764467,-788,72,499,H10,27,50.0,4
222986.15852843385,1756024878.483582,-786,72,498,H10,28,50.0,4
222986.17852843384,1756024878.483582,-786,70,500,H10,28,50.0,4
222986.19852843386,1756024878.483582,-787,72,501,H10,28,50.0,4
222986.21852843385,1756024878.483582,-785,73,500,H10,28,50.0,4
222986.23852843384,1756024878.483582,-785,70,498,H10,28,50.0,4
222986.25852843386,1756024878.483582,-784,72,497,H10,28,50.0,4
222986.27852843385,1756024878.483582,-783,71,498,H10,28,50.0,4
222986.29852843386,1756024878.483582,-783,72,495,H10,28,50.0,4
222986.31852843385,1756024878.483582,-780,73,497,H10,28,50.0,4
222986.33852843384,1756024878.483582,-781,72,493,H10,28,50.0,4
222986.35852843386,1756024878.483582,-780,71,492,H10,28,50.0,4
222986.37852843385,1756024878.483582,-782,70,493,H10,28,50.0,4
222986.39852843384,1756024878.483582,-787,70,495,H10,28,50.0,4
222986.41852843386,1756024878.483582,-785,72,499,H10,28,50.0,4
222986.43852843385,1756024878.483582,-785,73,500,H10,28,50.0,4
222986.45852843384,1756024878.483582,-788,69,499,H10,28,50.0,4
222986.47852843386,1756024878.483582,-787,71,499,H10,28,50.0,4
222986.49852843385,1756024878.483582,-787,70,501,H10,28,50.0,4
222986.51852843384,1756024878.483582,-787,73,500,H10,28,50.0,4
222986.53852843386,1756024878.483582,-791,72,495,H10,28,50.0,4
222986.55852843384,1756024878.483582,-788,65,489,H10,28,50.0,4
222986.57852843386,1756024878.483582,-773,69,500,H10,28,50.0,4
222986.59852843385,1756024878.483582,-779,70,507,H10,28,50.0,4
222986.61852843384,1756024878.483582,-791,72,495,H10,28,50.0,4
222986.63852843386,1756024878.483582,-791,73,498,H10,28,50.0,4
222986.65852843385,1756024878.483582,-789,72,508,H10,28,50.0,4
222986.67852843384,1756024878.483582,-792,70,502,H10,28,50.0,4
222986.69852843386,1756024878.483582,-793,72,491,H10,28,50.0,4
222986.71852843385,1756024878.483582,-791,72,486,H10,28,50.0,4
222986.73852843384,1756024878.483582,-787,73,488,H10,28,50.0,4
222986.75852843386,1756024878.483582,-786,72,494,H10,28,50.0,4
222986.77852843385,1756024878.483582,-788,72,494,H10,28,50.0,4
222986.79852843386,1756024878.483582,-789,75,494,H10,28,50.0,4
222986.81852843385,1756024878.483582,-792,76,494,H10,28,50.0,4
222986.83852843384,1756024878.483582,-791,74,489,H10,28,50.0,4
222986.85852843386,1756024878.483582,-790,72,496,H10,28,50.0,4
222986.88060773443,1756024879.204108,-793,68,495,H10,29,50.0,4
222986.90060773442,1756024879.204108,-796,67,490,H10,29,50.0,4
222986.92060773444,1756024879.204108,-792,65,489,H10,29,50.0,4
222986.94060773443,1756024879.204108,-788,72,493,H10,29,50.0,4
222986.96060773442,1756024879.204108,-789,72,497,H10,29,50.0,4
222986.98060773444,1756024879.204108,-793,71,494,H10,29,50.0,4
222987.00060773443,1756024879.204108,-793,70,492,H10,29,50.0,4
222987.02060773445,1756024879.204108,-793,72,491,H10,29,50.0,4
222987.04060773444,1756024879.204108,-793,70,488,H10,29,50.0,4
222987.06060773443,1756024879.204108,-791,72,485,H10,29,50.0,4
222987.08060773445,1756024879.204108,-792,73,485,H10,29,50.0,4
222987.10060773444,1756024879.204108,-793,72,489,H10,29,50.0,4
222987.12060773442,1756024879.204108,-792,72,485,H10,29,50.0,4
222987.14060773444,1756024879.204108,-793,71,489,H10,29,50.0,4
222987.16060773443,1756024879.204108,-794,72,489,H10,29,50.0,4
222987.18060773442,1756024879.204108,-795,70,490,H10,29,50.0,4
222987.20060773444,1756024879.204108,-794,69,488,H10,29,50.0,4
222987.22060773443,1756024879.204108,-794,69,488,H10,29,50.0,4
222987.24060773442,1756024879.204108,-795,68,488,H10,29,50.0,4
222987.26060773444,1756024879.204108,-795,69,487,H10,29,50.0,4
222987.28060773443,1756024879.204108,-796,69,487,H10,29,50.0,4
222987.30060773445,1756024879.204108,-796,69,486,H10,29,50.0,4
222987.32060773444,1756024879.204108,-796,69,485,H10,29,50.0,4
222987.34060773443,1756024879.204108,-795,69,483,H10,29,50.0,4
222987.36060773444,1756024879.204108,-795,70,483,H10,29,50.0,4
222987.38060773443,1756024879.204108,-795,67,483,H10,29,50.0,4
222987.40060773442,1756024879.204108,-796,69,484,H10,29,50.0,4
222987.42060773444,1756024879.204108,-796,70,485,H10,29,50.0,4
222987.44060773443,1756024879.204108,-796,71,485,H10,29,50.0,4
222987.46060773442,1756024879.204108,-796,69,485,H10,29,50.0,4
222987.48060773444,1756024879.204108,-799,72,485,H10,29,50.0,4
222987.50060773443,1756024879.204108,-805,72,479,H10,29,50.0,4
222987.52060773445,1756024879.204108,-796,67,481,H10,29,50.0,4
222987.54060773444,1756024879.204108,-794,62,482,H10,29,50.0,4
222987.56060773443,1756024879.204108,-793,65,489,H10,29,50.0,4
222987.58060773445,1756024879.204108,-799,71,479,H10,29,50.0,4
222987.602654284,1756024879.9252748,-802,67,473,H10,30,50.0,4
222987.622654284,1756024879.9252748,-791,68,483,H10,30,50.0,4
222987.64265428402,1756024879.9252748,-791,71,491,H10,30,50.0,4
222987.662654284,1756024879.9252748,-799,71,483,H10,30,50.0,4
222987.682654284,1756024879.9252748,-807,66,476,H10,30,50.0,4
222987.70265428402,1756024879.9252748,-802,66,475,H10,30,50.0,4
222987.722654284,1756024879.9252748,-798,64,478,H10,30,50.0,4
222987.74265428403,1756024879.9252748,-797,67,478,H10,30,50.0,4
222987.76265428402,1756024879.9252748,-798,68,481,H10,30,50.0,4
222987.782654284,1756024879.9252748,-801,68,480,H10,30,50.0,4
222987.80265428402,1756024879.9252748,-799,70,480,H10,30,50.0,4
222987.822654284,1756024879.9252748,-800,67,479,H10,30,50.0,4
222987.842654284,1756024879.9252748,-799,69,478,H10,30,50.0,4
222987.86265428402,1756024879.9252748,-801,65,479,H10,30,50.0,4
222987.882654284,1756024879.9252748,-802,67,477,H10,30,50.0,4
222987.902654284,1756024879.9252748,-797,69,477,H10,30,50.0,4
222987.92265428402,1756024879.9252748,-795,69,480,H10,30,50.0,4
222987.942654284,1756024879.9252748,-797,67,482,H10,30,50.0,4
222987.962654284,1756024879.9252748,-800,67,479,H10,30,50.0,4
222987.98265428402,1756024879.9252748,-800,67,480,H10,30,50.0,4
222988.002654284,1756024879.9252748,-800,67,478,H10,30,50.0,4
222988.02265428402,1756024879.9252748,-799,66,476,H10,30,50.0,4
222988.042654284,1756024879.9252748,-799,66,475,H10,30,50.0,4
222988.062654284,1756024879.9252748,-797,67,475,H10,30,50.0,4
222988.08265428402,1756024879.9252748,-796,68,475,H10,30,50.0,4
222988.102654284,1756024879.9252748,-797,68,478,H10,30,50.0,4
222988.122654284,1756024879.9252748,-798,66,480,H10,30,50.0,4
222988.14265428402,1756024879.9252748,-799,67,479,H10,30,50.0,4
222988.162654284,1756024879.9252748,-801,68,478,H10,30,50.0,4
222988.182654284,1756024879.9252748,-800,68,478,H10,30,50.0,4
222988.20265428402,1756024879.9252748,-798,68,479,H10,30,50.0,4
222988.222654284,1756024879.9252748,-797,69,479,H10,30,50.0,4
222988.24265428403,1756024879.9252748,-797,69,476,H10,30,50.0,4
222988.26265428402,1756024879.9252748,-798,68,478,H10,30,50.0,4
222988.282654284,1756024879.9252748,-799,66,477,H10,30,50.0,4
222988.30265428402,1756024879.9252748,-798,66,478,H10,30,50.0,4
222988.31725607623,1756024880.6433191,-797,67,477,H10,31,50.0,4
222988.33725607622,1756024880.6433191,-799,67,476,H10,31,50.0,4
222988.35725607624,1756024880.6433191,-798,67,476,H10,31,50.0,4
222988.37725607623,1756024880.6433191,-798,66,478,H10,31,50.0,4
222988.39725607622,1756024880.6433191,-798,67,479,H10,31,50.0,4
222988.41725607624,1756024880.6433191,-799,67,479,H10,31,50.0,4
222988.43725607623,1756024880.6433191,-798,69,477,H10,31,50.0,4
222988.45725607625,1756024880.6433191,-798,67,479,H10,31,50.0,4
222988.47725607624,1756024880.6433191,-801,66,479,H10,31,50.0,4
222988.49725607623,1756024880.6433191,-806,69,470,H10,31,50.0,4
222988.51725607624,1756024880.6433191,-798,67,477,H10,31,50.0,4
222988.53725607623,1756024880.6433191,-796,63,481,H10,31,50.0,4
222988.55725607622,1756024880.6433191,-795,62,481,H10,31,50.0,4
222988.57725607624,1756024880.6433191,-803,69,477,H10,31,50.0,4
222988.59725607623,1756024880.6433191,-803,68,467,H10,31,50.0,4
222988.61725607622,1756024880.6433191,-792,70,478,H10,31,50.0,4
222988.63725607624,1756024880.6433191,-793,72,485,H10,31,50.0,4
222988.65725607623,1756024880.6433191,-804,68,478,H10,31,50.0,4
222988.67725607622,1756024880.6433191,-807,65,471,H10,31,50.0,4
222988.69725607624,1756024880.6433191,-804,65,473,H10,31,50.0,4
222988.71725607623,1756024880.6433191,-798,65,475,H10,31,50.0,4
222988.73725607625,1756024880.6433191,-796,67,480,H10,31,50.0,4
222988.75725607623,1756024880.6433191,-799,68,481,H10,31,50.0,4
222988.77725607622,1756024880.6433191,-800,69,479,H10,31,50.0,4
222988.79725607624,1756024880.6433191,-801,65,478,H10,31,50.0,4
222988.81725607623,1756024880.6433191,-799,68,477,H10,31,50.0,4
222988.83725607622,1756024880.6433191,-800,67,478,H10,31,50.0,4
222988.85725607624,1756024880.6433191,-802,62,477,H10,31,50.0,4
222988.87725607623,1756024880.6433191,-803,65,475,H10,31,50.0,4
222988.89725607622,1756024880.6433191,-797,64,477,H10,31,50.0,4
222988.91725607624,1756024880.6433191,-796,69,477,H10,31,50.0,4
222988.93725607623,1756024880.6433191,-799,67,480,H10,31,50.0,4
222988.95725607625,1756024880.6433191,-803,67,480,H10,31,50.0,4
222988.97725607624,1756024880.6433191,-802,67,481,H10,31,50.0,4
222988.99725607623,1756024880.6433191,-801,66,477,H10,31,50.0,4
222989.01725607624,1756024880.6433191,-799,66,474,H10,31,50.0,4
222988.99221483004,1756024881.31866,-799,67,473,H10,32,50.0,4
222989.01221483003,1756024881.31866,-797,68,473,H10,32,50.0,4
222989.03221483005,1756024881.31866,-796,70,476,H10,32,50.0,4
222989.05221483004,1756024881.31866,-797,67,479,H10,32,50.0,4
222989.07221483003,1756024881.31866,-799,67,478,H10,32,50.0,4
222989.09221483005,1756024881.31866,-801,68,479,H10,32,50.0,4
222989.11221483003,1756024881.31866,-800,69,476,H10,32,50.0,4
222989.13221483005,1756024881.31866,-798,69,475,H10,32,50.0,4
222989.15221483004,1756024881.31866,-798,67,476,H10,32,50.0,4
222989.17221483003,1756024881.31866,-797,65,476,H10,32,50.0,4
222989.19221483005,1756024881.31866,-798,65,480,H10,32,50.0,4
222989.21221483004,1756024881.31866,-799,67,478,H10,32,50.0,4
222989.23221483003,1756024881.31866,-800,64,475,H10,32,50.0,4
222989.25221483005,1756024881.31866,-801,68,475,H10,32,50.0,4
222989.27221483004,1756024881.31866,-800,66,476,H10,32,50.0,4
222989.29221483003,1756024881.31866,-799,67,473,H10,32,50.0,4
222989.31221483005,1756024881.31866,-801,65,475,H10,32,50.0,4
222989.33221483004,1756024881.31866,-799,65,476,H10,32,50.0,4
222989.35221483003,1756024881.31866,-798,64,474,H10,32,50.0,4
222989.37221483004,1756024881.31866,-798,64,478,H10,32,50.0,4
222989.39221483003,1756024881.31866,-801,67,478,H10,32,50.0,4
222989.41221483005,1756024881.31866,-799,68,476,H10,32,50.0,4
222989.43221483004,1756024881.31866,-799,68,477,H10,32,50.0,4
222989.45221483003,1756024881.31866,-799,64,480,H10,32,50.0,4
222989.47221483005,1756024881.31866,-805,69,473,H10,32,50.0,4
222989.49221483004,1756024881.31866,-802,67,471,H10,32,50.0,4
222989.51221483003,1756024881.31866,-797,65,480,H10,32,50.0,4
222989.53221483005,1756024881.31866,-797,62,479,H10,32,50.0,4
222989.55221483004,1756024881.31866,-801,70,481,H10,32,50.0,4
222989.57221483003,1756024881.31866,-803,66,467,H10,32,50.0,4
222989.59221483005,1756024881.31866,-796,67,473,H10,32,50.0,4
222989.61221483003,1756024881.31866,-791,69,481,H10,32,50.0,4
222989.63221483005,1756024881.31866,-798,69,481,H10,32,50.0,4
222989.65221483004,1756024881.31866,-806,65,472,H10,32,50.0,4
222989.67221483003,1756024881.31866,-804,64,473,H10,32,50.0,4
222989.69221483005,1756024881.31866,-800,64,476,H10,32,50.0,4
222989.71282708622,1756024882.038735,-801,67,478,H10,33,50.0,4
222989.7328270862,1756024882.038735,-800,68,477,H10,33,50.0,4
222989.75282708622,1756024882.038735,-801,69,479,H10,33,50.0,4
222989.7728270862,1756024882.038735,-801,68,476,H10,33,50.0,4
222989.7928270862,1756024882.038735,-800,67,477,H10,33,50.0,4
222989.81282708622,1756024882.038735,-800,66,477,H10,33,50.0,4
222989.8328270862,1756024882.038735,-801,66,478,H10,33,50.0,4
222989.85282708623,1756024882.038735,-804,66,475,H10,33,50.0,4
222989.87282708622,1756024882.038735,-801,68,473,H10,33,50.0,4
222989.8928270862,1756024882.038735,-796,67,477,H10,33,50.0,4
222989.91282708623,1756024882.038735,-798,69,479,H10,33,50.0,4
222989.93282708622,1756024882.038735,-801,69,481,H10,33,50.0,4
222989.9528270862,1756024882.038735,-802,67,478,H10,33,50.0,4
222989.97282708623,1756024882.038735,-802,65,475,H10,33,50.0,4
222989.99282708621,1756024882.038735,-801,66,476,H10,33,50.0,4
222990.0128270862,1756024882.038735,-802,69,475,H10,33,50.0,4
222990.03282708622,1756024882.038735,-799,66,474,H10,33,50.0,4
222990.0528270862,1756024882.038735,-799,70,477,H10,33,50.0,4
222990.0728270862,1756024882.038735,-799,68,477,H10,33,50.0,4
222990.09282708622,1756024882.038735,-799,67,477,H10,33,50.0,4
222990.1128270862,1756024882.038735,-800,67,477,H10,33,50.0,4
222990.13282708623,1756024882.038735,-800,68,479,H10,33,50.0,4
222990.15282708622,1756024882.038735,-802,66,478,H10,33,50.0,4
222990.1728270862,1756024882.038735,-800,67,480,H10,33,50.0,4
222990.19282708623,1756024882.038735,-801,67,479,H10,33,50.0,4
222990.21282708622,1756024882.038735,-800,71,478,H10,33,50.0,4
222990.2328270862,1756024882.038735,-799,69,478,H10,33,50.0,4
222990.25282708622,1756024882.038735,-798,65,478,H10,33,50.0,4
222990.2728270862,1756024882.038735,-800,66,477,H10,33,50.0,4
222990.2928270862,1756024882.038735,-801,65,476,H10,33,50.0,4
222990.31282708622,1756024882.038735,-800,68,478,H10,33,50.0,4
222990.3328270862,1756024882.038735,-799,65,480,H10,33,50.0,4
222990.35282708623,1756024882.038735,-799,67,479,H10,33,50.0,4
222990.37282708622,1756024882.038735,-800,65,482,H10,33,50.0,4
222990.3928270862,1756024882.038735,-798,66,480,H10,33,50.0,4
222990.41282708623,1756024882.038735,-799,62,479,H10,33,50.0,4
222990.44529727215,1756024882.771182,-799,67,481,H10,34,50.0,4
222990.46529727214,1756024882.771182,-797,69,481,H10,34,50.0,4
222990.48529727216,1756024882.771182,-796,70,482,H10,34,50.0,4
222990.50529727215,1756024882.771182,-797,65,485,H10,34,50.0,4
222990.52529727214,1756024882.771182,-800,69,481,H10,34,50.0,4
222990.54529727215,1756024882.771182,-800,69,476,H10,34,50.0,4
222990.56529727214,1756024882.771182,-796,65,481,H10,34,50.0,4
222990.58529727216,1756024882.771182,-795,62,482,H10,34,50.0,4
222990.60529727215,1756024882.771182,-793,66,487,H10,34,50.0,4
222990.62529727214,1756024882.771182,-797,67,479,H10,34,50.0,4
222990.64529727216,1756024882.771182,-793,68,482,H10,34,50.0,4
222990.66529727215,1756024882.771182,-788,72,490,H10,34,50.0,4
222990.68529727214,1756024882.771182,-794,70,491,H10,34,50.0,4
222990.70529727216,1756024882.771182,-803,69,485,H10,34,50.0,4
222990.72529727215,1756024882.771182,-803,69,480,H10,34,50.0,4
222990.74529727214,1756024882.771182,-796,67,480,H10,34,50.0,4
222990.76529727216,1756024882.771182,-794,68,484,H10,34,50.0,4
222990.78529727214,1756024882.771182,-792,68,486,H10,34,50.0,4
222990.80529727213,1756024882.771182,-794,70,486,H10,34,50.0,4
222990.82529727215,1756024882.771182,-793,72,489,H10,34,50.0,4
222990.84529727214,1756024882.771182,-793,70,486,H10,34,50.0,4
222990.86529727216,1756024882.771182,-794,71,488,H10,34,50.0,4
222990.88529727215,1756024882.771182,-793,70,490,H10,34,50.0,4
222990.90529727214,1756024882.771182,-797,70,490,H10,34,50.0,4
222990.92529727216,1756024882.771182,-797,66,480,H10,34,50.0,4
222990.94529727215,1756024882.771182,-788,68,488,H10,34,50.0,4
222990.96529727214,1756024882.771182,-788,72,491,H10,34,50.0,4
222990.98529727216,1756024882.771182,-792,69,493,H10,34,50.0,4
222991.00529727215,1756024882.771182,-793,71,492,H10,34,50.0,4
222991.02529727214,1756024882.771182,-795,69,489,H10,34,50.0,4
222991.04529727215,1756024882.771182,-794,68,490,H10,34,50.0,4
222991.06529727214,1756024882.771182,-793,69,491,H10,34,50.0,4
222991.08529727216,1756024882.771182,-791,71,489,H10,34,50.0,4
