time_lsl,ad
62191.28637156409,697.0
62191.3061225268,709.0
62191.32587348952,717.0
62191.34562445224,720.0
62191.36537541495,718.0
62191.38512637767,715.0
62191.404877340385,710.0
62191.424628303095,706.0
62191.44437926581,704.0
62191.46413022853,703.0
62191.48388119124,701.0
62191.50363215396,699.0
62191.52338311668,698.0
62191.54313407939,697.0
62191.562885042105,699.0
62191.58263600482,699.0
62191.60238696754,697.0
62191.62213793025,695.0
62191.64188889297,690.0
62191.66163985569,686.0
62191.6813908184,683.0
62191.701141781115,681.0
62191.72089274383,681.0
62191.740643706544,683.0
62191.76039466926,683.0
62191.78014563198,683.0
62191.79989659469,681.0
62191.81964755741,678.0
62191.839398520126,672.0
62191.859149482836,664.0
62191.878900445554,651.0
62191.89865140827,637.0
62191.91840237098,625.0
62191.9381533337,622.0
62191.95790429642,629.0
62191.97765525913,644.0
62191.997406221846,657.0
62192.017157184564,659.0
62192.03690814728,646.0
62192.05665910999,621.0
62192.07641007271,589.0
62192.09616103543,561.0
62192.11591199814,536.0
62192.135662960856,520.0
62192.155413923574,506.0
62192.175164886285,493.0
62192.194915849,475.0
62192.21466681172,455.0
62192.23441777443,436.0
62192.25416873715,417.0
62192.27391969987,402.0
62192.29367066258,388.0
62192.313421625295,374.0
62192.33317258801,362.0
62192.35292355072,349.0
62192.37267451344,337.0
62192.39242547616,326.0
62192.41217643887,312.0
62192.43192740159,299.0
62192.451678364305,283.0
62192.47142932702,268.0
62192.49118028973,253.0
62192.51093125245,239.0
62192.53068221517,225.0
62192.55043317788,208.0
62192.5701841406,190.0
62192.589935103315,166.0
62192.609686066025,145.0
62192.62943702874,127.0
62192.64918799146,119.0
62192.66893895417,117.0
62192.68868991689,116.0
62192.70844087961,113.0
62192.72819184232,100.0
62192.747942805036,83.0
62192.76769376775,65.0
62192.787444730464,49.0
62192.80719569318,38.0
62192.8269466559,31.0
62192.84669761862,26.0
62192.86644858133,20.0
62192.886199544046,13.0
62192.90595050676,7.0
62192.925701469474,2.0
62192.94545243219,0.0
62192.96520339491,0.0
62192.98495435762,0.0
62193.00470532034,0.0
62193.024456283056,0.0
62193.044207245766,0.0
62193.063958208484,0.0
62193.0837091712,0.0
62193.10346013391,0.0
62193.12321109663,0.0
62193.14296205935,0.0
62193.16271302206,9.0
62193.18246398478,24.0
62193.202214947494,44.0
62193.221965910205,65.0
62193.24171687292,81.0
62193.26146783564,94.0
62193.28121879836,108.0
62193.30096976107,128.0
62193.32072072379,155.0
62193.340471686504,185.0
62193.360222649215,217.0
62193.37997361193,244.0
62193.39972457465,266.0
62193.41947553736,281.0
62193.43922650008,295.0
62193.4589774628,309.0
62193.47872842551,326.0
62193.498479388225,348.0
62193.51823035094,370.0
62193.53798131365,396.0
62193.55773227637,417.0
62193.57748323909,439.0
62193.5972342018,457.0
62193.61698516452,474.0
62193.636736127235,492.0
62193.656487089946,506.0
62193.67623805266,522.0
62193.69598901538,535.0
62193.7157399781,548.0
62193.73549094081,561.0
62193.75524190353,575.0
62193.774992866245,588.0
62193.794743828956,602.0
62193.81449479167,614.0
62193.83424575439,625.0
62193.8539967171,636.0
62193.87374767982,644.0
62193.89349864254,650.0
62193.91324960525,651.0
62193.933000567966,649.0
62193.95275153068,647.0
62193.972502493394,646.0
62193.99225345611,652.0
62194.01200441883,664.0
62194.03175538154,680.0
62194.05150634426,698.0
62194.071257306976,712.0
62194.09100826969,721.0
62194.110759232404,725.0
62194.13051019512,725.0
62194.15026115784,723.0
62194.17001212055,722.0
62194.18976308327,722.0
62194.209514045986,725.0
62194.2292650087,725.0
62194.249015971414,726.0
62194.26876693413,724.0
62194.28851789684,726.0
62194.30826885956,726.0
62194.32801982228,728.0
62194.34777078499,729.0
62194.36752174771,729.0
62194.387272710424,729.0
62194.407023673135,728.0
62194.42677463585,727.0
62194.44652559857,725.0
62194.46627656128,725.0
62194.486027524,723.0
62194.50577848672,722.0
62194.52552944943,720.0
62194.545280412145,719.0
62194.56503137486,715.0
62194.58478233758,710.0
62194.60453330029,701.0
62194.62428426301,690.0
62194.64403522573,678.0
62194.66378618844,671.0
62194.683537151155,673.0
62194.70328811387,685.0
62194.72303907658,701.0
62194.7427900393,716.0
62194.76254100202,724.0
62194.78229196473,726.0
62194.80204292745,723.0
62194.821793890165,717.0
62194.841544852876,710.0
62194.86129581559,705.0
62194.88104677831,702.0
62194.90079774102,699.0
62194.92054870374,700.0
62194.94029966646,698.0
62194.96005062917,699.0
62194.979801591886,698.0
62194.999552554604,698.0
62195.01930351732,695.0
62195.03905448003,694.0
62195.05880544275,689.0
62195.07855640547,686.0
62195.09830736818,683.0
62195.118058330896,680.0
62195.137809293614,680.0
62195.157560256324,680.0
62195.17731121904,681.0
62195.19706218176,682.0
62195.21681314447,680.0
62195.23656410719,676.0
62195.256315069906,671.0
62195.27606603262,663.0
62195.295816995334,654.0
62195.31556795805,644.0
62195.33531892076,633.0
62195.35506988348,624.0
62195.3748208462,623.0
62195.39457180891,631.0
62195.41432277163,646.0
62195.434073734345,665.0
62195.45382469706,677.0
62195.47357565977,682.0
62195.49332662249,680.0
62195.51307758521,673.0
62195.53282854792,666.0
62195.55257951064,661.0
62195.572330473355,660.0
62195.592081436065,660.0
62195.61183239878,661.0
62195.6315833615,660.0
62195.65133432421,657.0
62195.67108528693,654.0
62195.69083624965,652.0
62195.71058721236,649.0
62195.730338175075,643.0
62195.75008913779,631.0
62195.769840100504,615.0
62195.78959106322,592.0
62195.80934202594,570.0
62195.82909298865,545.0
62195.84884395137,525.0
62195.868594914085,505.0
62195.8883458768,489.0
62195.908096839514,473.0
62195.92784780223,458.0
62195.94759876495,439.0
62195.96734972766,420.0
62195.98710069038,398.0
62196.006851653096,375.0
62196.026602615806,351.0
62196.046353578524,323.0
62196.06610454124,296.0
62196.08585550395,273.0
62196.10560646667,257.0
62196.12535742939,250.0
62196.1451083921,248.0
62196.164859354816,243.0
62196.184610317534,232.0
62196.204361280244,215.0
62196.22411224296,193.0
62196.24386320568,171.0
62196.2636141684,151.0
62196.28336513111,134.0
62196.303116093826,121.0
62196.322867056544,109.0
62196.342618019255,96.0
62196.36236898197,83.0
62196.38211994469,70.0
62196.4018709074,59.0
62196.42162187012,48.0
62196.441372832836,37.0
62196.46112379555,25.0
62196.480874758265,14.0
62196.50062572098,6.0
62196.52037668369,1.0
62196.54012764641,0.0
62196.55987860913,0.0
62196.57962957184,0.0
62196.59938053456,0.0
62196.619131497275,0.0
62196.638882459985,0.0
62196.6586334227,0.0
62196.67838438542,0.0
62196.69813534814,0.0
62196.71788631085,0.0
62196.73763727357,0.0
62196.757388236285,0.0
62196.777139198995,0.0
62196.79689016171,0.0
62196.81664112443,0.0
62196.83639208714,0.0
62196.85614304986,0.0
62196.87589401258,0.0
62196.89564497529,0.0
62196.915395938006,0.0
62196.93514690072,0.0
62196.954897863434,13.0
62196.97464882615,30.0
62196.99439978887,58.0
62197.01415075158,86.0
62197.0339017143,109.0
62197.053652677016,128.0
62197.073403639726,144.0
62197.093154602444,160.0
62197.11290556516,177.0
62197.13265652788,195.0
62197.15240749059,217.0
62197.17215845331,241.0
62197.191909416026,267.0
62197.211660378736,294.0
62197.231411341454,318.0
62197.25116230417,341.0
62197.27091326688,358.0
62197.2906642296,374.0
62197.31041519232,388.0
62197.33016615503,403.0
62197.34991711775,417.0
62197.369668080464,430.0
62197.389419043175,443.0
62197.40917000589,457.0
62197.42892096861,474.0
62197.44867193132,495.0
62197.46842289404,522.0
62197.48817385676,551.0
62197.50792481947,580.0
62197.527675782185,603.0
62197.5474267449,620.0
62197.56717770762,631.0
62197.58692867033,639.0
62197.60667963305,645.0
62197.62643059577,654.0
62197.64618155848,663.0
62197.665932521195,675.0
62197.68568348391,685.0
62197.70543444662,696.0
62197.72518540934,705.0
62197.74493637206,714.0
62197.76468733477,720.0
62197.78443829749,726.0
62197.804189260205,729.0
62197.823940222916,732.0
62197.84369118563,735.0
62197.86344214835,736.0
62197.88319311106,738.0
62197.90294407378,741.0
62197.9226950365,744.0
62197.94244599921,747.0
62197.962196961926,751.0
62197.98194792464,752.0
62198.00169888736,751.0
62198.02144985007,747.0
62198.04120081279,740.0
62198.06095177551,731.0
62198.08070273822,719.0
62198.100453700936,710.0
62198.12020466365,707.0
62198.139955626364,713.0
62198.15970658908,726.0
62198.1794575518,741.0
62198.19920851451,755.0
62198.21895947723,762.0
62198.238710439946,764.0
62198.25846140266,763.0
62198.278212365374,758.0
62198.29796332809,754.0
62198.3177142908,751.0
62198.33746525352,750.0
62198.35721621624,749.0
62198.37696717895,748.0
62198.39671814167,747.0
62198.416469104384,746.0
62198.4362200671,746.0
62198.45597102981,744.0
62198.47572199253,743.0
62198.49547295525,740.0
62198.51522391796,737.0
62198.53497488068,734.0
62198.554725843394,729.0
62198.574476806105,727.0
62198.59422776882,724.0
62198.61397873154,726.0
62198.63372969425,726.0
62198.65348065697,728.0
62198.67323161969,727.0
62198.6929825824,724.0
62198.712733545115,718.0
62198.73248450783,708.0
62198.75223547054,696.0
62198.77198643326,683.0
62198.79173739598,671.0
62198.81148835869,665.0
62198.83123932141,671.0
62198.850990284125,684.0
62198.87074124684,703.0
62198.89049220955,717.0
62198.91024317227,724.0
62198.92999413499,721.0
62198.9497450977,714.0
62198.96949606042,705.0
62198.989247023135,698.0
62199.008997985846,697.0
62199.02874894856,697.0
62199.04849991128,698.0
62199.06825087399,698.0
62199.08800183671,696.0
62199.10775279943,694.0
62199.12750376214,693.0
62199.147254724856,692.0
62199.167005687574,692.0
62199.186756650284,689.0
62199.206507613,686.0
62199.22625857572,681.0
62199.24600953844,677.0
62199.26576050115,673.0
62199.285511463866,672.0
62199.305262426584,673.0
62199.325013389294,676.0
62199.34476435201,679.0
62199.36451531473,677.0
62199.38426627744,674.0
62199.40401724016,668.0
62199.423768202876,661.0
62199.44351916559,653.0
62199.463270128304,643.0
62199.48302109102,633.0
62199.50277205373,622.0
62199.52252301645,619.0
62199.54227397917,624.0
62199.56202494188,639.0
62199.5817759046,657.0
62199.601526867315,671.0
62199.621277830025,677.0
62199.64102879274,676.0
62199.66077975546,668.0
62199.68053071818,660.0
62199.70028168089,655.0
62199.72003264361,653.0
62199.739783606325,655.0
62199.759534569035,656.0
62199.77928553175,657.0
62199.79903649447,654.0
62199.81878745718,653.0
62199.8385384199,651.0
62199.85828938262,651.0
62199.87804034533,650.0
62199.897791308045,650.0
62199.91754227076,647.0
62199.93729323347,643.0
62199.95704419619,639.0
62199.97679515891,636.0
62199.99654612162,636.0
62200.01629708434,637.0
62200.036048047055,640.0
62200.055799009766,642.0
62200.075549972484,642.0
62200.0953009352,638.0
62200.11505189792,633.0
62200.13480286063,627.0
62200.15455382335,619.0
62200.174304786065,611.0
62200.194055748776,602.0
62200.213806711494,591.0
62200.23355767421,585.0
62200.25330863692,586.0
62200.27305959964,596.0
62200.29281056236,610.0
62200.31256152507,619.0
62200.332312487786,617.0
62200.352063450504,601.0
62200.371814413214,576.0
62200.39156537593,548.0
62200.41131633865,522.0
62200.43106730136,500.0
62200.45081826408,483.0
62200.470569226796,466.0
62200.49032018951,450.0
62200.510071152225,430.0
62200.52982211494,410.0
62200.54957307766,390.0
62200.56932404037,370.0
62200.58907500309,352.0
62200.608825965806,332.0
62200.62857692852,314.0
62200.648327891235,296.0
62200.66807885395,279.0
62200.68782981666,262.0
62200.70758077938,248.0
62200.7273317421,236.0
62200.74708270481,224.0
62200.76683366753,213.0
62200.786584630245,199.0
62200.806335592955,184.0
62200.82608655567,169.0
62200.84583751839,154.0
62200.8655884811,138.0
62200.88533944382,120.0
62200.90509040654,100.0
62200.92484136925,78.0
62200.944592331965,59.0
62200.96434329468,47.0
62200.9840942574,42.0
62201.00384522011,42.0
62201.02359618283,42.0
62201.04334714555,38.0
62201.06309810826,28.0
62201.082849070975,14.0
62201.10260003369,7.0
62201.122350996404,0.0
62201.14210195912,0.0
62201.16185292184,0.0
62201.18160388455,0.0
62201.20135484727,0.0
62201.221105809986,0.0
62201.240856772696,0.0
62201.260607735414,0.0
62201.28035869813,0.0
62201.30010966084,0.0
62201.31986062356,0.0
62201.33961158628,0.0
62201.35936254899,0.0
62201.379113511706,0.0
62201.398864474424,0.0
62201.41861543714,0.0
62201.43836639985,0.0
62201.45811736257,0.0
62201.47786832529,0.0
62201.497619288,0.0
62201.517370250716,0.0
62201.537121213434,0.0
62201.556872176145,0.0
62201.57662313886,6.0
62201.59637410158,16.0
62201.61612506429,32.0
62201.63587602701,53.0
62201.65562698973,76.0
62201.67537795244,101.0
62201.695128915155,127.0
62201.71487987787,152.0
62201.73463084058,176.0
62201.7543818033,196.0
62201.77413276602,213.0
62201.79388372873,227.0
62201.81363469145,243.0
62201.833385654165,257.0
62201.85313661688,274.0
62201.87288757959,292.0
62201.89263854231,312.0
62201.91238950503,330.0
62201.93214046774,346.0
62201.95189143046,361.0
62201.971642393175,374.0
62201.991393355886,387.0
62202.0111443186,402.0
62202.03089528132,416.0
62202.05064624403,433.0
62202.07039720675,450.0
62202.09014816947,467.0
62202.10989913218,484.0
62202.129650094896,501.0
62202.14940105761,516.0
62202.169152020324,531.0
62202.18890298304,542.0
62202.20865394576,553.0
62202.22840490847,563.0
62202.24815587119,573.0
62202.267906833906,583.0
62202.28765779662,592.0
62202.307408759334,597.0
62202.32715972205,601.0
62202.34691068477,600.0
62202.36666164748,603.0
62202.3864126102,608.0
62202.406163572916,622.0
62202.425914535626,639.0
62202.445665498344,661.0
62202.46541646106,679.0
62202.48516742377,694.0
62202.50491838649,702.0
62202.52466934921,708.0
62202.54442031192,711.0
62202.56417127464,715.0
62202.583922237354,719.0
62202.603673200065,726.0
62202.62342416278,732.0
62202.6431751255,739.0
62202.66292608822,745.0
62202.68267705093,750.0
62202.70242801365,756.0
62202.722178976364,759.0
62202.741929939075,762.0
62202.76168090179,763.0
62202.78143186451,763.0
62202.80118282722,762.0
62202.82093378994,762.0
62202.84068475266,761.0
62202.86043571537,762.0
62202.880186678085,764.0
62202.8999376408,767.0
62202.91968860351,770.0
62202.93943956623,771.0
62202.95919052895,771.0
62202.97894149166,767.0
62202.99869245438,764.0
62203.018443417095,757.0
62203.038194379806,749.0
62203.05794534252,738.0
62203.07769630524,727.0
62203.09744726796,718.0
62203.11719823067,715.0
62203.13694919339,721.0
62203.156700156105,733.0
62203.176451118816,748.0
62203.19620208153,759.0
62203.21595304425,764.0
62203.23570400696,765.0
62203.25545496968,760.0
62203.2752059324,758.0
62203.29495689511,755.0
62203.314707857826,755.0
62203.334458820544,755.0
62203.354209783254,754.0
62203.37396074597,752.0
62203.39371170869,750.0
62203.4134626714,748.0
62203.43321363412,747.0
62203.452964596836,747.0
62203.47271555955,747.0
62203.492466522264,744.0
62203.51221748498,742.0
62203.5319684477,736.0
62203.55171941041,733.0
62203.57147037313,729.0
62203.591221335846,728.0
62203.61097229856,729.0
62203.630723261274,731.0
62203.65047422399,734.0
62203.6702251867,734.0
62203.68997614942,733.0
62203.70972711214,727.0
62203.72947807485,724.0
62203.74922903757,716.0
62203.768980000285,709.0
62203.788730962995,699.0
62203.80848192571,687.0
62203.82823288843,676.0
62203.84798385114,668.0
62203.86773481386,670.0
62203.88748577658,680.0
62203.90723673929,696.0
62203.926987702005,712.0
62203.94673866472,721.0
62203.96648962744,722.0
62203.98624059015,717.0
62204.00599155287,710.0
62204.02574251559,704.0
62204.0454934783,702.0
62204.065244441015,701.0
62204.08499540373,702.0
62204.10474636644,702.0
62204.12449732916,699.0
62204.14424829188,696.0
62204.16399925459,693.0
62204.18375021731,693.0
62204.203501180025,693.0
62204.223252142736,693.0
62204.243003105454,691.0
62204.26275406817,687.0
62204.28250503088,683.0
62204.3022559936,677.0
62204.32200695632,673.0
62204.34175791903,670.0
62204.361508881746,667.0
62204.381259844464,662.0
62204.40101080718,653.0
62204.42076176989,637.0
62204.44051273261,616.0
62204.46026369533,592.0
62204.48001465804,568.0
62204.499765620756,545.0
62204.519516583474,520.0
62204.539267546184,492.0
62204.5590185089,461.0
62204.57876947162,432.0
62204.59852043433,406.0
62204.61827139705,390.0
62204.638022359766,383.0
62204.65777332248,381.0
62204.677524285195,380.0
62204.69727524791,372.0
62204.71702621062,357.0
62204.73677717334,337.0
62204.75652813606,318.0
62204.77627909877,302.0
62204.79603006149,291.0
62204.815781024205,282.0
62204.83553198692,275.0
62204.85528294963,267.0
62204.87503391235,260.0
62204.89478487507,250.0
62204.91453583778,242.0
62204.9342868005,233.0
62204.954037763215,223.0
62204.973788725925,215.0
62204.99353968864,205.0
62205.01329065136,196.0
62205.03304161407,186.0
62205.05279257679,175.0
62205.07254353951,164.0
62205.09229450222,153.0
62205.112045464935,144.0
62205.13179642765,133.0
62205.151547390364,123.0
62205.17129835308,113.0
62205.1910493158,103.0
62205.21080027851,95.0
62205.23055124123,86.0
62205.250302203945,75.0
62205.27005316666,60.0
62205.289804129374,41.0
62205.30955509209,22.0
62205.32930605481,10.0
62205.34905701752,2.0
62205.36880798024,2.0
62205.388558942956,2.0
62205.408309905666,2.0
62205.428060868384,2.0
62205.4478118311,0.0
62205.46756279381,0.0
62205.48731375653,1.0
62205.50706471925,11.0
62205.52681568196,26.0
62205.546566644676,54.0
62205.566317607394,84.0
62205.586068570105,115.0
62205.60581953282,142.0
62205.62557049554,166.0
62205.64532145826,187.0
62205.66507242097,205.0
62205.684823383686,222.0
62205.704574346404,238.0
62205.724325309115,254.0
62205.74407627183,273.0
62205.76382723455,292.0
62205.78357819726,313.0
62205.80332915998,334.0
62205.8230801227,356.0
62205.84283108541,375.0
62205.862582048125,394.0
62205.88233301084,408.0
62205.90208397355,423.0
62205.92183493627,434.0
62205.94158589899,446.0
62205.9613368617,455.0
62205.98108782442,461.0
62206.000838787135,467.0
62206.020589749845,471.0
62206.04034071256,478.0
62206.06009167528,489.0
62206.079842638,506.0
62206.09959360071,529.0
62206.11934456343,553.0
62206.139095526145,578.0
62206.158846488855,595.0
62206.17859745157,610.0
62206.19834841429,616.0
62206.218099377,624.0
62206.23785033972,629.0
62206.25760130244,637.0
62206.27735226515,647.0
62206.297103227866,658.0
62206.31685419058,669.0
62206.336605153294,678.0
62206.35635611601,687.0
62206.37610707873,695.0
62206.39585804144,702.0
62206.41560900416,709.0
62206.435359966876,714.0
62206.455110929586,719.0
62206.474861892304,722.0
62206.49461285502,726.0
62206.51436381774,728.0
62206.53411478045,732.0
62206.55386574317,734.0
62206.573616705886,738.0
62206.593367668596,740.0
62206.613118631314,742.0
62206.63286959403,742.0
62206.65262055674,741.0
62206.67237151946,739.0
62206.69212248218,735.0
62206.71187344489,728.0
62206.73162440761,720.0
62206.751375370324,709.0
62206.771126333035,700.0
62206.79087729575,696.0
62206.81062825847,698.0
62206.83037922118,709.0
62206.8501301839,724.0
62206.86988114662,737.0
62206.88963210933,745.0
62206.909383072045,748.0
62206.92913403476,745.0
62206.94888499748,742.0
62206.96863596019,738.0
62206.98838692291,737.0
62207.00813788563,737.0
62207.02788884834,738.0
62207.047639811055,738.0
62207.06739077377,736.0
62207.08714173648,734.0
62207.1068926992,733.0
62207.12664366192,732.0
62207.14639462463,733.0
62207.16614558735,731.0
62207.185896550065,729.0
62207.205647512776,725.0
62207.22539847549,722.0
62207.24514943821,718.0
62207.26490040092,716.0
62207.28465136364,716.0
62207.30440232636,718.0
62207.32415328907,720.0
62207.343904251786,721.0
62207.3636552145,720.0
62207.38340617722,715.0
62207.40315713993,711.0
62207.42290810265,705.0
62207.44265906537,698.0
62207.46241002808,689.0
62207.482160990796,678.0
62207.50191195351,665.0
62207.521662916224,655.0
62207.54141387894,653.0
62207.56116484166,661.0
62207.58091580437,675.0
62207.60066676709,693.0
62207.620417729806,703.0
62207.64016869252,707.0
62207.659919655234,704.0
62207.67967061795,698.0
62207.69942158066,692.0
62207.71917254338,690.0
62207.7389235061,690.0
62207.75867446881,691.0
62207.77842543153,692.0
62207.798176394244,691.0
62207.81792735696,687.0
62207.83767831967,683.0
62207.85742928239,681.0
62207.87718024511,680.0
62207.89693120782,680.0
62207.91668217054,679.0
62207.936433133254,676.0
62207.956184095965,673.0
62207.97593505868,667.0
62207.9956860214,664.0
62208.01543698411,662.0
62208.03518794683,662.0
62208.05493890955,665.0
62208.07468987226,666.0
62208.094440834975,666.0
62208.11419179769,664.0
62208.1339427604,659.0
62208.15369372312,654.0
62208.17344468584,648.0
62208.19319564855,643.0
62208.21294661127,633.0
62208.232697573985,624.0
62208.2524485367,612.0
62208.27219949941,604.0
62208.29195046213,601.0
62208.31170142485,608.0
62208.33145238756,622.0
62208.35120335028,639.0
62208.370954312995,652.0
62208.390705275706,658.0
62208.410456238424,657.0
62208.43020720114,651.0
62208.44995816385,646.0
62208.46970912657,641.0
62208.48946008929,641.0
62208.509211052,643.0
62208.528962014716,645.0
62208.548712977434,645.0
62208.568463940144,643.0
62208.58821490286,639.0
62208.60796586558,639.0
62208.6277168283,639.0
62208.64746779101,640.0
62208.667218753726,640.0
62208.686969716444,638.0
62208.706720679154,634.0
62208.72647164187,630.0
62208.74622260459,626.0
62208.7659735673,624.0
62208.78572453002,624.0
62208.805475492736,627.0
62208.82522645545,629.0
62208.844977418164,631.0
62208.86472838088,631.0
62208.88447934359,627.0
62208.90423030631,623.0
62208.92398126903,618.0
62208.94373223174,612.0
62208.96348319446,606.0
62208.983234157175,597.0
62209.002985119885,586.0
62209.0227360826,572.0
62209.04248704532,558.0
62209.06223800804,548.0
62209.08198897075,544.0
62209.10173993347,546.0
62209.121490896185,548.0
62209.141241858895,543.0
62209.16099282161,529.0
62209.18074378433,506.0
62209.20049474704,480.0
62209.22024570976,455.0
62209.23999667248,434.0
62209.25974763519,415.0
62209.279498597905,399.0
62209.29924956062,383.0
62209.319000523334,366.0
62209.33875148605,348.0
62209.35850244877,331.0
62209.37825341148,315.0
62209.3980043742,300.0
62209.417755336915,285.0
62209.437506299626,271.0
62209.457257262344,254.0
62209.47700822506,241.0
62209.49675918778,226.0
62209.51651015049,213.0
62209.53626111321,201.0
62209.556012075926,189.0
62209.575763038636,176.0
62209.595514001354,164.0
62209.61526496407,149.0
62209.63501592678,136.0
62209.6547668895,121.0
62209.67451785222,107.0
62209.69426881493,93.0
62209.714019777646,80.0
62209.733770740364,68.0
62209.753521703075,54.0
62209.77327266579,38.0
62209.79302362851,21.0
62209.81277459122,10.0
62209.83252555394,1.0
62209.852276516656,0.0
62209.87202747937,0.0
62209.891778442085,0.0
62209.9115294048,0.0
62209.93128036752,0.0
62209.95103133023,0.0
62209.97078229295,0.0
62209.99053325567,0.0
62210.01028421838,0.0
62210.030035181095,0.0
62210.04978614381,0.0
62210.06953710652,0.0
62210.08928806924,0.0
62210.10903903196,0.0
62210.12878999467,0.0
62210.14854095739,0.0
62210.168291920105,0.0
62210.188042882815,0.0
62210.20779384553,0.0
62210.22754480825,0.0
62210.24729577096,0.0
62210.26704673368,0.0
62210.2867976964,0.0
62210.30654865911,0.0
62210.326299621825,0.0
62210.34605058454,0.0
62210.36580154726,0.0
62210.38555250997,0.0
62210.40530347269,0.0
62210.42505443541,8.0
62210.44480539812,21.0
62210.464556360836,37.0
62210.48430732355,55.0
62210.504058286264,66.0
62210.52380924898,77.0
62210.5435602117,89.0
62210.56331117441,106.0
62210.58306213713,130.0
62210.602813099846,159.0
62210.622564062556,188.0
62210.642315025274,216.0
62210.66206598799,240.0
62210.6818169507,258.0
62210.70156791342,274.0
62210.72131887614,289.0
62210.74106983885,306.0
62210.760820801566,325.0
62210.780571764284,346.0
62210.800322727,369.0
62210.82007368971,392.0
62210.83982465243,414.0
62210.85957561515,434.0
62210.87932657786,451.0
62210.89907754058,469.0
62210.918828503294,486.0
62210.938579466005,502.0
62210.95833042872,518.0
62210.97808139144,532.0
62210.99783235415,548.0
62211.01758331687,561.0
62211.03733427959,575.0
62211.0570852423,587.0
62211.076836205015,601.0
62211.09658716773,612.0
62211.11633813044,625.0
62211.13608909316,635.0
62211.15584005588,644.0
62211.17559101859,654.0
62211.19534198131,661.0
62211.215092944025,669.0
62211.23484390674,674.0
62211.25459486945,678.0
62211.27434583217,678.0
62211.29409679489,677.0
62211.3138477576,677.0
62211.33359872032,678.0
62211.353349683035,686.0
62211.373100645746,697.0
62211.39285160846,714.0
62211.41260257118,730.0
62211.43235353389,744.0
62211.45210449661,755.0
62211.47185545933,761.0
62211.49160642204,762.0
62211.511357384756,763.0
62211.53110834747,762.0
62211.550859310184,762.0
62211.5706102729,764.0
62211.59036123562,765.0
62211.61011219833,766.0
62211.62986316105,768.0
62211.649614123766,769.0
62211.66936508648,770.0
62211.689116049194,771.0
62211.70886701191,770.0
62211.72861797463,769.0
62211.74836893734,766.0
62211.76811990006,762.0
62211.787870862776,759.0
62211.80762182549,757.0
62211.827372788204,757.0
62211.84712375092,759.0
62211.86687471363,761.0
62211.88662567635,761.0
62211.90637663907,761.0
62211.92612760178,756.0
62211.9458785645,753.0
62211.965629527214,747.0
62211.985380489925,740.0
62212.00513145264,731.0
62212.02488241536,721.0
62212.04463337808,709.0
62212.06438434079,700.0
62212.08413530351,697.0
62212.103886266224,702.0
62212.123637228935,715.0
62212.14338819165,730.0
62212.16313915437,743.0
62212.18289011708,749.0
62212.2026410798,748.0
62212.22239204252,743.0
62212.24214300523,738.0
62212.261893967945,733.0
62212.28164493066,730.0
62212.30139589337,730.0
62212.32114685609,729.0
62212.34089781881,728.0
62212.36064878152,726.0
62212.38039974424,723.0
62212.400150706955,721.0
62212.419901669666,721.0
62212.43965263238,721.0
62212.4594035951,718.0
62212.47915455782,716.0
62212.49890552053,711.0
62212.51865648325,706.0
62212.538407445965,702.0
62212.558158408676,699.0
62212.57790937139,699.0
62212.59766033411,700.0
62212.61741129682,703.0
62212.63716225954,703.0
62212.65691322226,702.0
62212.67666418497,699.0
62212.696415147686,694.0
62212.716166110404,688.0
62212.735917073114,681.0
62212.75566803583,672.0
62212.77541899855,663.0
62212.79516996126,653.0
62212.81492092398,643.0
62212.834671886696,642.0
62212.85442284941,648.0
62212.874173812124,663.0
62212.89392477484,680.0
62212.91367573756,694.0
62212.93342670027,700.0
62212.95317766299,699.0
62212.972928625706,693.0
62212.99267958842,687.0
62213.012430551134,681.0
62213.03218151385,680.0
62213.05193247656,679.0
62213.07168343928,680.0
62213.091434402,679.0
62213.11118536471,676.0
62213.13093632743,675.0
62213.150687290145,672.0
62213.170438252855,673.0
62213.19018921557,671.0
62213.20994017829,667.0
62213.229691141,659.0
62213.24944210372,648.0
62213.26919306644,635.0
62213.28894402915,622.0
62213.308694991865,609.0
62213.32844595458,593.0
62213.3481969173,580.0
62213.36794788001,563.0
62213.38769884273,548.0
62213.40744980545,529.0
62213.42720076816,510.0
62213.446951730875,488.0
62213.46670269359,467.0
62213.486453656304,445.0
62213.50620461902,424.0
62213.52595558174,402.0
62213.54570654445,379.0
62213.56545750717,356.0
62213.585208469885,334.0
62213.604959432596,321.0
62213.624710395314,313.0
62213.64446135803,310.0
62213.66421232074,309.0
62213.68396328346,303.0
62213.70371424618,293.0
62213.72346520889,278.0
62213.743216171606,264.0
62213.762967134324,251.0
62213.78271809704,241.0
62213.80246905975,233.0
62213.82222002247,225.0
62213.84197098519,215.0
62213.8617219479,204.0
62213.881472910616,191.0
62213.901223873334,180.0
62213.920974836044,169.0
62213.94072579876,158.0
62213.96047676148,148.0
62213.98022772419,137.0
62213.99997868691,128.0
62214.019729649626,117.0
62214.03948061234,109.0
62214.059231575055,100.0
62214.07898253777,90.0
62214.09873350048,83.0
62214.1184844632,73.0
62214.13823542592,66.0
62214.15798638863,57.0
62214.17773735135,49.0
62214.197488314065,41.0
62214.21723927678,35.0
62214.23699023949,26.0
62214.25674120221,17.0
62214.27649216493,9.0
62214.29624312764,2.0
