LSL_Timestamp,BreathingValue
176955.73917,0
176955.7601087,0
176955.7780544,0
176955.799017,0
176955.8169499,0
176955.8379273,0
176955.8583848,0
176955.8777924,0
176955.8958464,0
176955.9162984,0
176955.9372623,0
176955.9552129,0
176955.9761364,0
176955.9970896,0
176956.0150291,0
176956.0359789,0
176956.053944,0
176956.0748868,0
176956.0958188,0
176956.113762,0
176956.134707,0
176956.1526575,0
176956.1731686,0
176956.1940941,0
176956.2120546,0
176956.2329864,0
176956.2539677,0
176956.2718829,0
176956.2928205,0
176956.3107678,0
176956.3317159,0
176956.3526598,0
176956.3706731,0
176956.3908977,0
176956.4118331,0
176956.4297801,0
176956.4507247,0
176956.4712177,0
176956.4891617,0
176956.5100937,0
176956.5280389,0
176956.5490249,9
176956.5699363,22
176956.5878955,42
176956.6079527,66
176956.628928,85
176956.6468673,105
176956.6678027,121
176956.6887481,140
176956.7067258,157
176956.727642,171
176956.7456052,186
176956.7672343,199
176956.7851774,210
176956.8061262,223
176956.8240746,234
176956.8450364,243
176956.8659597,251
176956.8839141,257
176956.9042402,262
176956.924747,267
176956.9426739,272
176956.963608,278
176956.9845513,288
176957.0024983,300
176957.0234537,314
176957.0414021,328
176957.0616024,340
176957.0825343,347
176957.1034523,351
176957.1213996,349
176957.1423319,347
176957.1602873,343
176957.1812316,345
176957.2021735,346
176957.2201085,350
176957.2410606,353
176957.258996,353
176957.2799592,352
176957.3008877,347
176957.3188398,342
176957.3397917,337
176957.360262,333
176957.3782464,329
176957.3991525,326
176957.4171143,323
176957.4380723,321
176957.4576865,320
176957.4786647,320
176957.4965746,321
176957.516007,323
176957.5369194,324
176957.5579048,325
176957.5758216,325
176957.5967579,323
176957.6147051,320
176957.6356754,317
176957.6561156,313
176957.6741032,307
176957.6950313,303
176957.712973,297
176957.7339142,292
176957.7548559,289
176957.7747676,289
176957.7927122,289
176957.8136512,292
176957.8315969,296
176957.8525759,303
176957.8735147,312
176957.891466,321
176957.9119318,326
176957.9328902,326
176957.9508133,323
176957.9717967,319
176957.9896995,317
176958.0106426,318
176958.0315817,320
176958.0495388,322
176958.0704768,322
176958.0884335,317
176958.1093824,312
176958.1303167,304
176958.1483004,301
176958.1692291,298
176958.1871889,296
176958.2081334,296
176958.2290883,293
176958.2470252,289
176958.2679531,285
176958.2859083,281
176958.3068693,281
176958.3277929,283
176958.3457645,285
176958.3666974,287
176958.3846395,287
176958.4055468,287
176958.4264443,285
176958.4444153,284
176958.4653309,283
176958.4863046,280
176958.504222,278
176958.5252065,274
176958.5431272,271
176958.563114,267
176958.5840542,264
176958.6020044,261
176958.6229725,260
176958.643922,258
176958.661858,259
176958.6828039,262
176958.7007526,269
176958.7216932,280
176958.7426386,290
176958.7605855,297
176958.7815327,300
176958.7994873,297
176958.8204543,295
176958.8413802,292
176958.858842,291
176958.8797897,292
176958.9007588,293
176958.918205,292
176958.9391611,290
176958.9601037,284
176958.9780471,279
176958.9989922,273
176959.0169513,272
176959.0378829,271
176959.0588409,270
176959.076784,268
176959.0977238,266
176959.1156768,262
176959.136649,261
176959.1571072,259
176959.1750602,260
176959.1959953,261
176959.2169652,262
176959.2348899,262
176959.2558447,261
176959.2738095,260
176959.2947442,259
176959.3156839,258
176959.3336364,258
176959.3545747,256
176959.3725407,253
176959.3934708,249
176959.414413,242
176959.4323913,234
176959.4533073,224
176959.4737985,215
176959.4917477,206
176959.5127213,195
176959.5304755,185
176959.5500094,176
176959.5709395,168
176959.5918923,163
176959.6098445,157
176959.6307779,148
176959.6487325,134
176959.6697903,115
176959.6906428,94
176959.708597,73
176959.7295227,52
176959.7500025,34
