LSL_Timestamp,BreathingValue
167880.9800644,0
167881.0013115,0
167881.0192116,0
167881.0401543,0
167881.0611073,0
167881.0790672,0
167881.0999909,0
167881.1179473,0
167881.1388868,8
167881.1598446,24
167881.1778129,47
167881.1982625,77
167881.2192107,106
167881.2371587,134
167881.2581123,162
167881.276068,191
167881.2970097,219
167881.317942,250
167881.3358882,280
167881.3568541,311
167881.3748215,337
167881.3957416,360
167881.4166877,379
167881.4346285,397
167881.4555947,418
167881.4735261,442
167881.4944904,472
167881.5149632,504
167881.5329177,536
167881.5538581,564
167881.5748217,587
167881.5927783,604
167881.6136928,618
167881.6316507,632
167881.6525876,645
167881.6735312,660
167881.6914931,675
167881.7124436,687
167881.7303907,701
167881.7513612,713
167881.7722743,726
167881.7902273,737
167881.8107075,743
167881.8316539,741
167881.8495934,733
167881.8705298,726
167881.8884992,722
167881.9094357,725
167881.9299243,730
167881.9478718,732
167881.9688045,732
167881.9897742,729
167882.0068172,727
167882.0288175,728
167882.0467539,732
167882.0677578,736
167882.0886415,743
167882.1066049,747
167882.1261196,749
167882.1469968,748
167882.164921,742
167882.1858616,735
167882.2068101,728
167882.224762,729
167882.2456986,739
167882.2636544,758
167882.2846053,784
167882.3050687,809
167882.3230241,827
167882.3439642,835
167882.3649087,834
167882.3828528,827
167882.403841,821
167882.4217822,816
167882.4427386,817
167882.463685,819
167882.4816408,820
167882.5021281,817
167882.5214388,808
167882.5423502,798
167882.5603168,790
167882.5812616,790
167882.6022313,792
167882.6201199,796
167882.641063,794
167882.6590084,787
167882.6799681,779
167882.7009116,771
167882.7188461,766
167882.7398119,767
167882.757745,768
