time_lsl,ch1,ch2,ch3,ch4
567091.7459880624,397637.0,430770.0,445288.0,174328.0
567091.7643139544,397151.0,430164.0,444757.0,174329.0
567091.7826398464,396646.0,429539.0,444189.0,174392.0
567091.8009657385,396225.0,428963.0,443706.0,174370.0
567091.8192916305,395854.0,428436.0,443196.0,174378.0
567091.8376175227,395497.0,427996.0,442720.0,174358.0
567091.8559434147,395199.0,427590.0,442360.0,174329.0
567091.8742693068,394991.0,427272.0,442030.0,174322.0
567091.8925951988,394952.0,427128.0,441969.0,174337.0
567091.9109210909,394965.0,427191.0,442031.0,174399.0
567091.9292469829,395046.0,427222.0,442073.0,174340.0
567091.9475728751,395177.0,427335.0,442197.0,174396.0
567091.9658987671,395239.0,427408.0,442282.0,174313.0
567091.9842246592,395336.0,427591.0,442434.0,174386.0
567092.0025505512,395406.0,427754.0,442553.0,174353.0
567092.0208764432,395488.0,427891.0,442697.0,174341.0
567092.0392023354,395659.0,428086.0,442847.0,174391.0
567092.0575282275,395767.0,428249.0,443005.0,174402.0
567092.0758541195,395940.0,428431.0,443166.0,174384.0
567092.0941800115,396079.0,428583.0,443321.0,174368.0
567092.1125059036,396289.0,428857.0,443613.0,174365.0
567092.1308317956,396357.0,429073.0,443748.0,174361.0
567092.1491576878,396539.0,429279.0,443987.0,174365.0
567092.1674835798,396756.0,429506.0,444267.0,174401.0
567092.1858094719,396985.0,429873.0,444489.0,174371.0
567092.2041353639,397149.0,430098.0,444704.0,174371.0
567092.222461256,397368.0,430361.0,445001.0,174373.0
567092.240787148,397636.0,430689.0,445286.0,174405.0
567092.2591130402,397812.0,430985.0,445562.0,174404.0
567092.2774389322,398041.0,431251.0,445854.0,174424.0
567092.2957648243,398178.0,431496.0,446106.0,174418.0
567092.3140907163,398401.0,431802.0,446382.0,174413.0
567092.3324166083,398683.0,432069.0,446601.0,174365.0
567092.3507425004,398864.0,432280.0,446809.0,174374.0
567092.3690683926,399032.0,432536.0,446986.0,174352.0
567092.3873942846,399249.0,432749.0,447281.0,174379.0
567092.4057201766,399460.0,433037.0,447558.0,174368.0
567092.4240460687,399657.0,433328.0,447819.0,174408.0
567092.4423719607,399914.0,433640.0,448140.0,174433.0
567092.4606978528,400140.0,433918.0,448377.0,174450.0
567092.4790237449,400297.0,434161.0,448626.0,174464.0
567092.497349637,400328.0,434268.0,448676.0,174484.0
567092.515675529,400214.0,434130.0,448515.0,174537.0
567092.5340014211,399757.0,433632.0,447990.0,174492.0
567092.5523273131,399280.0,433072.0,447363.0,174559.0
567092.5706532052,398682.0,432393.0,446630.0,174467.0
567092.5889790973,398056.0,431558.0,445883.0,174406.0
567092.6073049894,397499.0,430773.0,445146.0,174351.0
567092.6256308814,396937.0,430026.0,444381.0,174363.0
567092.6439567734,396374.0,429187.0,443702.0,174336.0
567092.6622826655,395944.0,428580.0,443076.0,174420.0
567092.6806085575,395508.0,427991.0,442482.0,174390.0
567092.6989344497,395095.0,427423.0,442000.0,174398.0
567092.7172603417,394864.0,427064.0,441700.0,174381.0
567092.7355862338,394677.0,426844.0,441433.0,174332.0
567092.7539121258,394687.0,426728.0,441427.0,174345.0
567092.7722380179,394748.0,426777.0,441509.0,174379.0
567092.7905639099,394807.0,426886.0,441539.0,174396.0
567092.8088898021,394879.0,426940.0,441537.0,174341.0
567092.8272156941,394929.0,427053.0,441653.0,174336.0
567092.8455415862,395015.0,427133.0,441707.0,174331.0
567092.8638674782,395110.0,427240.0,441840.0,174404.0
567092.8821933703,395209.0,427383.0,441978.0,174362.0
567092.9005192624,395336.0,427559.0,442114.0,174379.0
567092.9188451545,395454.0,427713.0,442280.0,174390.0
567092.9371710465,395620.0,427920.0,442460.0,174359.0
567092.9554969385,395812.0,428129.0,442664.0,174382.0
567092.9738228306,396015.0,428357.0,442888.0,174452.0
567092.9921487226,396098.0,428554.0,443049.0,174349.0
567093.0104746148,396342.0,428789.0,443326.0,174380.0
567093.0288005068,396522.0,429044.0,443517.0,174344.0
567093.0471263989,396681.0,429276.0,443735.0,174384.0
567093.0654522909,396856.0,429554.0,443973.0,174403.0
567093.083778183,397114.0,429834.0,444266.0,174385.0
567093.102104075,397292.0,430100.0,444476.0,174363.0
567093.1204299672,397478.0,430321.0,444705.0,174336.0
567093.1387558592,397714.0,430662.0,444986.0,174412.0
567093.1570817513,397836.0,430841.0,445219.0,174379.0
567093.1754076433,398060.0,431186.0,445421.0,174362.0
567093.1937335354,398192.0,431347.0,445660.0,174392.0
567093.2120594274,398363.0,431554.0,445846.0,174337.0
567093.2303853196,398595.0,431808.0,446031.0,174353.0
567093.2487112116,398832.0,432145.0,446326.0,174381.0
567093.2670371037,399040.0,432385.0,446590.0,174381.0
567093.2853629957,399229.0,432670.0,446841.0,174364.0
567093.3036888877,399426.0,432927.0,447088.0,174406.0
567093.3220147798,399572.0,433150.0,447324.0,174357.0
567093.340340672,399565.0,433201.0,447282.0,174313.0
567093.358666564,399440.0,433025.0,447133.0,174392.0
567093.376992456,399086.0,432485.0,446622.0,174348.0
567093.3953183481,398531.0,431862.0,445899.0,174331.0
567093.4136442401,397941.0,431039.0,445146.0,174367.0
567093.4319701322,397359.0,430206.0,444327.0,174382.0
567093.4502960243,396721.0,429392.0,443511.0,174344.0
567093.4686219164,396116.0,428603.0,442757.0,174322.0
567093.4869478084,395616.0,427787.0,442022.0,174358.0
567093.5052737005,395060.0,427069.0,441352.0,174340.0
567093.5235995925,394539.0,426431.0,440748.0,174340.0
567093.5419254845,394179.0,425938.0,440224.0,174355.0
567093.5602513767,393982.0,425585.0,439894.0,174371.0
567093.5785772688,393755.0,425271.0,439622.0,174318.0
567093.5969031608,393778.0,425270.0,439655.0,174339.0
567093.6152290528,393834.0,425338.0,439763.0,174316.0
567093.6335549449,393961.0,425442.0,439796.0,174367.0
567093.651880837,394090.0,425597.0,439901.0,174373.0
567093.6702067291,394157.0,425701.0,440076.0,174380.0
567093.6885326211,394251.0,425830.0,440127.0,174329.0
567093.7068585132,394376.0,425996.0,440273.0,174400.0
567093.7251844052,394502.0,426119.0,440422.0,174376.0
567093.7435102973,394596.0,426239.0,440549.0,174365.0
567093.7618361894,394781.0,426416.0,440731.0,174364.0
567093.7801620815,394940.0,426679.0,440900.0,174366.0
567093.7984879735,395083.0,426908.0,441090.0,174335.0
567093.8168138656,395343.0,427086.0,441372.0,174348.0
567093.8351397576,395481.0,427338.0,441569.0,174390.0
567093.8534656496,395735.0,427642.0,441835.0,174370.0
567093.8717915418,395944.0,427953.0,442143.0,174421.0
567093.8901174339,396105.0,428220.0,442339.0,174401.0
567093.9084433259,396331.0,428490.0,442653.0,174417.0
567093.926769218,396562.0,428815.0,442922.0,174389.0
567093.94509511,396715.0,429056.0,443177.0,174375.0
567093.963421002,396926.0,429278.0,443403.0,174404.0
567093.9817468942,397169.0,429575.0,443690.0,174392.0
567094.0000727862,397335.0,429832.0,444027.0,174462.0
567094.0183986783,397507.0,430106.0,444252.0,174415.0
567094.0367245703,397650.0,430322.0,444394.0,174400.0
567094.0550504624,397817.0,430534.0,444604.0,174398.0
567094.0733763544,397990.0,430712.0,444826.0,174424.0
567094.0917022466,398159.0,430952.0,445063.0,174325.0
567094.1100281386,398405.0,431201.0,445305.0,174353.0
567094.1283540307,398560.0,431490.0,445581.0,174395.0
567094.1466799227,398725.0,431766.0,445765.0,174328.0
567094.1650058147,398934.0,432002.0,446038.0,174356.0
567094.1833317068,399111.0,432146.0,446159.0,174347.0
567094.201657599,399011.0,432143.0,446135.0,174383.0
567094.219983491,398683.0,431818.0,445753.0,174341.0
567094.238309383,398251.0,431152.0,445072.0,174402.0
567094.2566352751,397664.0,430425.0,444445.0,174412.0
567094.2749611671,397125.0,429678.0,443702.0,174432.0
567094.2932870592,396534.0,428947.0,442866.0,174399.0
567094.3116129513,395906.0,428171.0,442087.0,174423.0
567094.3299388434,395326.0,427446.0,441350.0,174385.0
567094.3482647354,394826.0,426686.0,440710.0,174362.0
567094.3665906275,394357.0,426047.0,440104.0,174345.0
567094.3849165195,393895.0,425392.0,439508.0,174267.0
567094.4032424116,393602.0,424984.0,439190.0,174334.0
567094.4215683037,393410.0,424675.0,438946.0,174307.0
567094.4398941958,393353.0,424600.0,438932.0,174305.0
567094.4582200878,393394.0,424643.0,438977.0,174303.0
567094.4765459799,393522.0,424665.0,439061.0,174315.0
567094.4948718719,393592.0,424826.0,439167.0,174332.0
567094.513197764,393688.0,424887.0,439266.0,174369.0
567094.5315236561,393692.0,424988.0,439340.0,174352.0
567094.5498495481,393809.0,425079.0,439490.0,174379.0
567094.5681754402,393962.0,425262.0,439657.0,174371.0
567094.5865013322,394069.0,425338.0,439810.0,174379.0
567094.6048272243,394230.0,425569.0,439944.0,174409.0
567094.6231531164,394286.0,425679.0,440111.0,174386.0
567094.6414790085,394515.0,425903.0,440292.0,174345.0
567094.6598049005,394707.0,426081.0,440568.0,174405.0
567094.6781307926,394745.0,426230.0,440697.0,174342.0
567094.6964566846,394967.0,426509.0,440923.0,174390.0
567094.7147825767,395189.0,426706.0,441175.0,174401.0
567094.7331084688,395343.0,426961.0,441314.0,174414.0
567094.7514343609,395520.0,427164.0,441607.0,174407.0
567094.7697602529,395618.0,427411.0,441785.0,174382.0
567094.788086145,395749.0,427622.0,441975.0,174337.0
567094.806412037,396040.0,427936.0,442318.0,174397.0
567094.824737929,396112.0,428090.0,442488.0,174365.0
567094.8430638212,396273.0,428308.0,442741.0,174403.0
567094.8613897132,396438.0,428485.0,442865.0,174380.0
567094.8797156053,396584.0,428615.0,443033.0,174338.0
567094.8980414973,396731.0,428893.0,443313.0,174368.0
567094.9163673894,396943.0,429149.0,443571.0,174369.0
567094.9346932814,397112.0,429438.0,443772.0,174364.0
567094.9530191736,397188.0,429607.0,443961.0,174345.0
567094.9713450656,397484.0,429852.0,444217.0,174410.0
567094.9896709577,397629.0,430089.0,444416.0,174369.0
567095.0079968497,397748.0,430293.0,444656.0,174338.0
567095.0263227418,397912.0,430524.0,444829.0,174397.0
567095.0446486338,397893.0,430511.0,444828.0,174392.0
567095.062974526,397617.0,430219.0,444463.0,174408.0
567095.081300418,397208.0,429665.0,443895.0,174370.0
567095.09962631,396664.0,429023.0,443328.0,174406.0
567095.1179522021,396188.0,428367.0,442658.0,174459.0
567095.1362780941,395669.0,427668.0,441965.0,174405.0
567095.1546039862,395093.0,427010.0,441289.0,174337.0
567095.1729298783,394672.0,426377.0,440671.0,174314.0
567095.1912557704,394247.0,425899.0,440202.0,174279.0
567095.2095816624,393834.0,425427.0,439759.0,174287.0
567095.2279075545,393569.0,425034.0,439354.0,174277.0
567095.2462334465,393398.0,424770.0,439134.0,174318.0
567095.2645593386,393334.0,424675.0,439155.0,174366.0
567095.2828852307,393384.0,424751.0,439163.0,174320.0
567095.3012111228,393508.0,424922.0,439309.0,174334.0
567095.3195370148,393571.0,425051.0,439464.0,174341.0
567095.3378629069,393641.0,425118.0,439554.0,174417.0
567095.3561887989,393732.0,425260.0,439680.0,174347.0
567095.3745146911,393836.0,425423.0,439805.0,174348.0
567095.3928405831,393996.0,425625.0,439996.0,174400.0
567095.4111664752,394082.0,425746.0,440148.0,174371.0
567095.4294923672,394204.0,425944.0,440325.0,174402.0
567095.4478182592,394423.0,426259.0,440541.0,174442.0
567095.4661441513,394580.0,426462.0,440788.0,174371.0
567095.4844700434,394798.0,426709.0,440987.0,174395.0
567095.5027959355,394996.0,426916.0,441174.0,174358.0
567095.5211218275,395175.0,427270.0,441429.0,174371.0
567095.5394477196,395370.0,427514.0,441771.0,174369.0
567095.5577736116,395499.0,427733.0,441935.0,174369.0
567095.5760995037,395634.0,428024.0,442263.0,174302.0
567095.5944253958,395905.0,428292.0,442570.0,174363.0
567095.6127512879,396132.0,428612.0,442870.0,174330.0
567095.6310771799,396363.0,429006.0,443103.0,174374.0
567095.649403072,396617.0,429320.0,443501.0,174389.0
567095.667728964,396798.0,429587.0,443707.0,174384.0
567095.686054856,397037.0,429894.0,444005.0,174385.0
567095.7043807482,397303.0,430220.0,444324.0,174395.0
567095.7227066403,397494.0,430478.0,444572.0,174352.0
567095.7410325323,397741.0,430781.0,444846.0,174415.0
567095.7593584243,397878.0,431094.0,445055.0,174399.0
567095.7776843164,398091.0,431393.0,445317.0,174339.0
567095.7960102084,398316.0,431722.0,445659.0,174396.0
567095.8143361006,398594.0,432076.0,445972.0,174364.0
567095.8326619926,398863.0,432417.0,446359.0,174390.0
567095.8509878847,399031.0,432750.0,446638.0,174304.0
567095.8693137767,399300.0,433067.0,446886.0,174386.0
567095.8876396688,399506.0,433315.0,447093.0,174369.0
567095.9059655608,399405.0,433286.0,446944.0,174366.0
567095.924291453,399077.0,432938.0,446589.0,174407.0
567095.942617345,398650.0,432350.0,446107.0,174346.0
567095.9609432371,398133.0,431741.0,445447.0,174354.0
567095.9792691291,397585.0,431047.0,444764.0,174351.0
567095.9975950212,397078.0,430439.0,444088.0,174385.0
567096.0159209132,396501.0,429719.0,443395.0,174383.0
567096.0342468054,395967.0,429068.0,442772.0,174399.0
567096.0525726974,395479.0,428379.0,442179.0,174410.0
567096.0708985894,395071.0,427856.0,441656.0,174392.0
567096.0892244815,394817.0,427460.0,441240.0,174414.0
567096.1075503735,394534.0,427088.0,440967.0,174399.0
567096.1258762657,394453.0,426928.0,440827.0,174349.0
567096.1442021577,394476.0,426986.0,440838.0,174425.0
567096.1625280498,394542.0,427053.0,440923.0,174357.0
567096.1808539418,394717.0,427218.0,441164.0,174378.0
567096.1991798339,394897.0,427385.0,441347.0,174405.0
567096.2175057259,394969.0,427526.0,441484.0,174402.0
567096.2358316181,395164.0,427777.0,441668.0,174399.0
567096.2541575101,395228.0,427957.0,441805.0,174357.0
567096.2724834022,395368.0,428156.0,442056.0,174388.0
567096.2908092942,395520.0,428391.0,442264.0,174391.0
567096.3091351863,395708.0,428655.0,442471.0,174342.0
567096.3274610783,395940.0,428897.0,442817.0,174425.0
567096.3457869705,396051.0,429110.0,443002.0,174371.0
567096.3641128625,396288.0,429458.0,443310.0,174379.0
567096.3824387545,396541.0,429810.0,443634.0,174367.0
567096.4007646466,396759.0,430086.0,443904.0,174400.0
567096.4190905386,396997.0,430376.0,444157.0,174384.0
567096.4374164307,397263.0,430752.0,444479.0,174423.0
567096.4557423228,397507.0,431030.0,444795.0,174429.0
567096.4740682149,397722.0,431398.0,445154.0,174461.0
567096.4923941069,397968.0,431753.0,445459.0,174379.0
567096.510719999,398204.0,432077.0,445785.0,174386.0
567096.529045891,398398.0,432361.0,446061.0,174340.0
567096.5473717831,398633.0,432622.0,446309.0,174369.0
567096.5656976752,398881.0,433026.0,446667.0,174356.0
567096.5840235673,399109.0,433401.0,446964.0,174402.0
567096.6023494593,399341.0,433651.0,447227.0,174389.0
567096.6206753514,399516.0,433938.0,447529.0,174415.0
567096.6390012434,399765.0,434246.0,447870.0,174370.0
567096.6573271354,399952.0,434531.0,448103.0,174375.0
567096.6756530276,400139.0,434820.0,448406.0,174369.0
567096.6939789196,400388.0,435175.0,448698.0,174383.0
567096.7123048117,400645.0,435555.0,449034.0,174329.0
567096.7306307037,400874.0,435837.0,449332.0,174304.0
567096.7489565958,401043.0,436081.0,449532.0,174351.0
567096.7672824878,401130.0,436236.0,449721.0,174354.0
567096.78560838,401016.0,436123.0,449552.0,174398.0
567096.803934272,400709.0,435657.0,449130.0,174356.0
567096.8222601641,400214.0,435125.0,448515.0,174361.0
567096.8405860561,399681.0,434491.0,447887.0,174369.0
567096.8589119482,399140.0,433779.0,447213.0,174375.0
567096.8772378402,398531.0,433026.0,446472.0,174297.0
567096.8955637324,398063.0,432330.0,445828.0,174356.0
567096.9138896244,397525.0,431686.0,445194.0,174387.0
567096.9322155165,397052.0,431088.0,444628.0,174399.0
567096.9505414085,396613.0,430500.0,444127.0,174365.0
567096.9688673005,396284.0,430148.0,443715.0,174422.0
567096.9871931927,396080.0,429799.0,443421.0,174372.0
567097.0055190847,396007.0,429688.0,443342.0,174376.0
567097.0238449768,396106.0,429725.0,443422.0,174396.0
567097.0421708688,396183.0,429891.0,443608.0,174404.0
567097.0604967609,396332.0,430040.0,443791.0,174403.0
567097.0788226529,396454.0,430204.0,443963.0,174374.0
567097.0971485451,396610.0,430360.0,444083.0,174346.0
567097.1154744371,396742.0,430564.0,444348.0,174323.0
567097.1338003292,396945.0,430745.0,444518.0,174381.0
567097.1521262212,397047.0,431026.0,444730.0,174373.0
567097.1704521133,397250.0,431226.0,444942.0,174330.0
567097.1887780053,397390.0,431502.0,445157.0,174318.0
567097.2071038975,397634.0,431769.0,445480.0,174355.0
567097.2254297895,397819.0,432065.0,445728.0,174352.0
567097.2437556816,398153.0,432364.0,446083.0,174456.0
567097.2620815736,398334.0,432682.0,446332.0,174389.0
567097.2804074656,398474.0,432906.0,446625.0,174374.0
567097.2987333577,398740.0,433237.0,446933.0,174399.0
567097.3170592498,399058.0,433599.0,447297.0,174474.0
567097.3353851419,399252.0,433894.0,447563.0,174454.0
567097.3537110339,399465.0,434244.0,447933.0,174440.0
567097.372036926,399639.0,434467.0,448191.0,174340.0
567097.390362818,399861.0,434866.0,448525.0,174392.0
567097.4086887101,400049.0,435141.0,448797.0,174387.0
567097.4270146022,400273.0,435394.0,449092.0,174375.0
567097.4453404943,400550.0,435681.0,449453.0,174412.0
567097.4636663863,400722.0,435966.0,449686.0,174370.0
567097.4819922784,400878.0,436241.0,449887.0,174350.0
567097.5003181704,401088.0,436492.0,450120.0,174332.0
567097.5186440625,401297.0,436726.0,450396.0,174372.0
567097.5369699546,401542.0,437080.0,450740.0,174418.0
567097.5552958467,401683.0,437248.0,451048.0,174382.0
567097.5736217387,401874.0,437576.0,451301.0,174398.0
567097.5919476307,402160.0,437907.0,451614.0,174438.0
567097.6102735228,402310.0,438136.0,451791.0,174375.0
567097.6285994148,402484.0,438420.0,452049.0,174365.0
567097.646925307,402594.0,438530.0,452227.0,174392.0
567097.665251199,402521.0,438393.0,452123.0,174362.0
567097.6835770911,402199.0,438086.0,451755.0,174409.0
567097.7019029831,401709.0,437476.0,451133.0,174388.0
567097.7202288752,401112.0,436787.0,450524.0,174372.0
567097.7385547672,400532.0,436084.0,449756.0,174357.0
567097.7568806594,399919.0,435341.0,449047.0,174327.0
567097.7752065514,399484.0,434715.0,448453.0,174397.0
567097.7935324435,398962.0,434083.0,447818.0,174389.0
567097.8118583355,398473.0,433377.0,447247.0,174373.0
567097.8301842276,398081.0,432846.0,446716.0,174333.0
567097.8485101197,397764.0,432382.0,446343.0,174418.0
567097.8668360118,397491.0,432047.0,446065.0,174370.0
567097.8851619038,397436.0,431854.0,445902.0,174406.0
567097.9034877958,397422.0,431786.0,445885.0,174378.0
567097.9218136879,397440.0,431822.0,445985.0,174378.0
567097.9401395799,397594.0,431930.0,446111.0,174393.0
567097.9584654721,397644.0,432054.0,446180.0,174338.0
567097.9767913641,397751.0,432148.0,446298.0,174338.0
567097.9951172562,397814.0,432316.0,446480.0,174380.0
567098.0134431482,397957.0,432353.0,446618.0,174323.0
567098.0317690403,398057.0,432487.0,446785.0,174355.0
567098.0500949323,398177.0,432664.0,446940.0,174346.0
567098.0684208245,398342.0,432889.0,447148.0,174328.0
567098.0867467165,398492.0,433101.0,447346.0,174371.0
567098.1050726086,398587.0,433236.0,447467.0,174344.0
567098.1233985006,398804.0,433467.0,447772.0,174391.0
567098.1417243927,399044.0,433790.0,447959.0,174410.0
567098.1600502847,399145.0,433987.0,448164.0,174386.0
567098.1783761769,399354.0,434225.0,448433.0,174395.0
567098.1967020689,399447.0,434440.0,448649.0,174351.0
567098.215027961,399632.0,434720.0,448923.0,174409.0
567098.233353853,399828.0,434953.0,449187.0,174451.0
567098.251679745,399994.0,435142.0,449378.0,174408.0
567098.2700056371,400226.0,435340.0,449622.0,174374.0
567098.2883315292,400431.0,435596.0,449897.0,174402.0
567098.3066574213,400517.0,435761.0,450055.0,174374.0
567098.3249833133,400668.0,435998.0,450211.0,174372.0
567098.3433092054,400824.0,436228.0,450502.0,174341.0
567098.3616350974,400974.0,436469.0,450633.0,174327.0
567098.3799609895,401175.0,436715.0,450894.0,174348.0
567098.3982868816,401351.0,436937.0,451158.0,174361.0
567098.4166127737,401483.0,437139.0,451376.0,174331.0
567098.4349386657,401697.0,437372.0,451595.0,174293.0
567098.4532645578,401825.0,437626.0,451862.0,174354.0
567098.4715904498,402002.0,437846.0,452115.0,174301.0
567098.4899163418,402165.0,438035.0,452319.0,174320.0
567098.508242234,402159.0,438066.0,452347.0,174320.0
567098.526568126,401973.0,437852.0,452019.0,174289.0
567098.5448940181,401629.0,437391.0,451574.0,174338.0
567098.5632199101,401152.0,436773.0,450935.0,174345.0
567098.5815458022,400652.0,436219.0,450382.0,174392.0
567098.5998716943,400136.0,435517.0,449672.0,174296.0
567098.6181975864,399566.0,434849.0,449061.0,174304.0
567098.6365234784,399128.0,434251.0,448554.0,174372.0
567098.6548493705,398761.0,433758.0,448023.0,174431.0
567098.6731752625,398401.0,433221.0,447485.0,174375.0
567098.6915011546,398083.0,432834.0,447122.0,174365.0
567098.7098270467,397847.0,432470.0,446829.0,174358.0
567098.7281529388,397688.0,432201.0,446638.0,174341.0
567098.7464788308,397749.0,432221.0,446642.0,174316.0
567098.7648047229,397819.0,432286.0,446701.0,174303.0
567098.7831306149,397924.0,432381.0,446804.0,174351.0
567098.801456507,398023.0,432475.0,446948.0,174387.0
567098.8197823991,398081.0,432573.0,447064.0,174392.0
567098.8381082912,398164.0,432634.0,447150.0,174354.0
567098.8564341832,398264.0,432817.0,447296.0,174380.0
567098.8747600752,398439.0,432881.0,447391.0,174369.0
567098.8930859673,398490.0,433083.0,447546.0,174393.0
567098.9114118593,398640.0,433346.0,447708.0,174419.0
567098.9297377515,398770.0,433545.0,447856.0,174348.0
567098.9480636435,398950.0,433797.0,448150.0,174349.0
567098.9663895356,399163.0,434005.0,448347.0,174379.0
567098.9847154276,399355.0,434251.0,448584.0,174424.0
567099.0030413197,399557.0,434533.0,448826.0,174362.0
567099.0213672117,399760.0,434820.0,449054.0,174400.0
567099.0396931039,399882.0,435124.0,449296.0,174417.0
567099.0580189959,400088.0,435389.0,449585.0,174401.0
567099.076344888,400372.0,435644.0,449905.0,174376.0
567099.09467078,400563.0,435942.0,450147.0,174415.0
567099.112996672,400850.0,436225.0,450407.0,174400.0
567099.1313225641,400991.0,436533.0,450724.0,174361.0
567099.1496484563,401195.0,436738.0,450923.0,174313.0
567099.1679743483,401400.0,437024.0,451193.0,174371.0
567099.1863002403,401612.0,437311.0,451477.0,174361.0
567099.2046261324,401768.0,437605.0,451641.0,174412.0
567099.2229520244,401995.0,437888.0,451858.0,174340.0
567099.2412779165,402207.0,438110.0,452132.0,174375.0
567099.2596038086,402393.0,438374.0,452442.0,174392.0
567099.2779297007,402608.0,438667.0,452730.0,174403.0
567099.2962555927,402805.0,438945.0,453010.0,174424.0
567099.3145814848,403038.0,439272.0,453273.0,174451.0
567099.3329073768,403236.0,439514.0,453535.0,174416.0
567099.3512332689,403428.0,439791.0,453777.0,174410.0
567099.369559161,403398.0,439845.0,453783.0,174353.0
567099.3878850531,403263.0,439584.0,453528.0,174348.0
567099.4062109451,402831.0,439088.0,452970.0,174352.0
567099.4245368371,402363.0,438497.0,452414.0,174388.0
567099.4428627292,401773.0,437746.0,451647.0,174387.0
567099.4611886214,401176.0,437014.0,450978.0,174375.0
567099.4795145134,400621.0,436291.0,450242.0,174395.0
567099.4978404054,400150.0,435632.0,449587.0,174382.0
567099.5161662975,399635.0,434934.0,448917.0,174433.0
567099.5344921895,399151.0,434306.0,448258.0,174368.0
567099.5528180816,398764.0,433754.0,447730.0,174399.0
567099.5711439737,398443.0,433299.0,447238.0,174361.0
567099.5894698658,398251.0,432999.0,447000.0,174405.0
567099.6077957578,398071.0,432762.0,446806.0,174345.0
567099.6261216499,398165.0,432767.0,446846.0,174421.0
567099.6444475419,398182.0,432816.0,446909.0,174382.0
567099.662773434,398252.0,432860.0,446961.0,174362.0
567099.6810993261,398307.0,432972.0,447074.0,174323.0
567099.6994252182,398378.0,433054.0,447140.0,174380.0
567099.7177511102,398477.0,433111.0,447209.0,174402.0
567099.7360770022,398581.0,433266.0,447323.0,174347.0
567099.7544028943,398719.0,433399.0,447502.0,174365.0
567099.7727287863,398831.0,433546.0,447682.0,174390.0
567099.7910546785,398962.0,433724.0,447829.0,174373.0
567099.8093805705,399141.0,433950.0,447967.0,174388.0
567099.8277064626,399292.0,434159.0,448114.0,174379.0
567099.8460323546,399502.0,434415.0,448369.0,174422.0
567099.8643582467,399682.0,434637.0,448615.0,174375.0
567099.8826841387,399884.0,434936.0,448894.0,174404.0
567099.9010100309,400111.0,435216.0,449184.0,174382.0
567099.9193359229,400294.0,435505.0,449419.0,174417.0
567099.937661815,400543.0,435698.0,449669.0,174397.0
567099.955987707,400725.0,436007.0,449884.0,174387.0
567099.974313599,400930.0,436332.0,450145.0,174412.0
567099.9926394911,401108.0,436567.0,450434.0,174422.0
567100.0109653833,401310.0,436894.0,450734.0,174404.0
567100.0292912753,401507.0,437155.0,450935.0,174417.0
567100.0476171674,401741.0,437472.0,451257.0,174438.0
567100.0659430594,401958.0,437668.0,451469.0,174374.0
567100.0842689514,402198.0,437929.0,451776.0,174443.0
567100.1025948435,402370.0,438151.0,451992.0,174572.0
567100.1209207356,402530.0,438451.0,452315.0,174486.0
567100.1392466277,402740.0,438728.0,452636.0,174504.0
567100.1575725197,402962.0,439004.0,452948.0,174527.0
567100.1758984118,403161.0,439270.0,453169.0,174464.0
567100.1942243038,403395.0,439539.0,453480.0,174423.0
567100.212550196,403607.0,439850.0,453736.0,174470.0
567100.230876088,403743.0,440067.0,453973.0,174473.0
567100.2492019801,403809.0,440186.0,454077.0,174423.0
567100.2675278721,403601.0,439985.0,453783.0,174419.0
567100.2858537642,403259.0,439492.0,453307.0,174488.0
567100.3041796562,402782.0,438907.0,452631.0,174458.0
567100.3225055484,402156.0,438170.0,451866.0,174400.0
567100.3408314404,401574.0,437431.0,451113.0,174434.0
567100.3591573325,400985.0,436571.0,450253.0,174437.0
567100.3774832245,400451.0,435830.0,449550.0,174484.0
567100.3958091165,399874.0,435078.0,448714.0,174371.0
567100.4141350086,399357.0,434380.0,448070.0,174404.0
567100.4324609007,398874.0,433788.0,447425.0,174403.0
567100.4507867928,398601.0,433305.0,447031.0,174405.0
567100.4691126848,398314.0,432945.0,446654.0,174424.0
567100.4874385769,398127.0,432716.0,446518.0,174408.0
567100.5057644689,398088.0,432617.0,446397.0,174438.0
567100.524090361,398174.0,432583.0,446382.0,174395.0
567100.5424162531,398194.0,432638.0,446433.0,174384.0
567100.5607421452,398369.0,432739.0,446551.0,174418.0
567100.5790680372,398350.0,432778.0,446639.0,174395.0
567100.5973939293,398409.0,432837.0,446704.0,174341.0
567100.6157198213,398455.0,432953.0,446822.0,174358.0
567100.6340457133,398601.0,433139.0,447014.0,174425.0
567100.6523716055,398704.0,433247.0,447035.0,174382.0
567100.6706974976,398854.0,433417.0,447286.0,174422.0
567100.6890233896,399058.0,433637.0,447508.0,174454.0
567100.7073492816,399188.0,433853.0,447676.0,174464.0
567100.7256751737,399286.0,434026.0,447876.0,174392.0
567100.7440010657,399508.0,434236.0,448106.0,174427.0
567100.7623269579,399687.0,434491.0,448354.0,174381.0
567100.7806528499,399820.0,434725.0,448554.0,174363.0
567100.798978742,400118.0,435069.0,448817.0,174406.0
567100.817304634,400204.0,435259.0,449072.0,174396.0
567100.8356305261,400417.0,435481.0,449353.0,174408.0
567100.8539564181,400698.0,435764.0,449600.0,174404.0
567100.8722823103,400892.0,436038.0,449859.0,174419.0
567100.8906082023,401089.0,436333.0,450091.0,174413.0
567100.9089340944,401281.0,436555.0,450319.0,174424.0
