LSL_Timestamp,BreathingValue
158383.344733,488
158383.3644608,469
158383.3842191,446
158383.4039658,422
158383.4237889,404
158383.44345,394
158383.463213,388
158383.4829619,386
158383.5027598,380
158383.5224515,373
158383.5422126,364
158383.5619515,354
158383.581768,345
158383.6014791,336
158383.6212255,326
158383.6409893,314
158383.6607759,301
158383.6804749,289
158383.7002746,277
158383.7199853,267
158383.7397655,258
158383.7594871,249
158383.7792486,241
158383.7990161,232
158383.8187765,223
158383.838508,213
158383.8582423,203
158383.8780106,194
158383.8977717,185
158383.9175119,177
158383.9372731,165
158383.9570121,148
158383.9767759,131
158383.9965444,114
158384.0162858,104
158384.0360437,101
158384.0557733,100
158384.0755333,97
158384.095269,87
158384.1150385,70
158384.1347834,49
158384.1545411,32
158384.1742991,21
158384.1940383,16
158384.2138008,14
158384.2335381,13
158384.2533081,8
158384.2730638,5
158384.2927977,1
158384.3125482,0
158384.3323795,0
158384.3520593,6
158384.3717995,14
158384.3915468,29
158384.4113234,47
158384.4310534,67
158384.4508275,88
158384.4705871,110
158384.490319,130
158384.5100601,152
158384.52982,172
158384.5495892,191
158384.5693239,210
158384.5890748,228
158384.6088189,244
158384.6285771,262
158384.6483358,280
158384.6680964,296
158384.6878462,311
158384.7075928,319
158384.7273425,328
158384.7471152,337
158384.7668612,350
158384.7866012,369
158384.8063388,392
158384.8261046,413
158384.8458498,431
158384.8656075,442
158384.8853791,448
158384.9051103,453
158384.9248671,458
158384.944605,462
158384.9644359,462
158384.9841071,451
158385.0038816,433
158385.0236362,410
158385.0433804,386
158385.0631338,368
158385.0828755,357
158385.1026929,352
158385.1223855,356
158385.1421436,362
158385.16188,371
158385.181643,380
158385.2014173,390
158385.2211633,399
158385.2409349,407
158385.2606646,407
158385.2804455,402
158385.300157,392
158385.3199018,382
158385.3396505,372
158385.3594155,370
158385.379163,373
158385.3989329,384
158385.418791,399
158385.4384332,416
158385.4581848,427
158385.478009,431
158385.4977088,429
158385.5174557,427
158385.537191,429
158385.5569624,437
158385.5766914,448
158385.5964621,454
158385.6161941,459
158385.6359635,460
158385.6558032,465
158385.6754578,472
158385.6952107,482
158385.7149693,492
158385.7347789,497
158385.7544846,499
158385.7742241,496
158385.7939889,492
158385.8137709,485
158385.8334802,479
158385.8532532,469
158385.8729905,457
158385.8927787,444
158385.9125693,429
158385.9322464,418
158385.9519939,411
158385.9717962,407
158385.9914755,407
158386.0112456,405
158386.0309787,407
158386.0507605,408
158386.0705066,414
158386.0902801,423
158386.1100363,433
158386.1297911,443
158386.1495802,451
158386.1693057,457
